Lexeme	WC	Flexion
Østrigim¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut}
Østrigimioq	N	(no generation)
Østrig¦imiu	N	{–ermiup, –imiup}, {–ermiut, –imiut}
