Lexeme	WC	Flexion
pujorsunni	N	–p, –t
pujorsunni¦ppoq	V	–nngilaq
pujortaama¦voq	V	–nngilaq
pujortaas¦erpoq	V	–inngilaq
pujortaa¦serpoq	V	{–sinngilaq, –tilinngilaq}
pujortaassu¦aq	N	–up, –it
pujortaat	N	–ip, –it
pujortaat	N, pl.	-
pujortaatee¦raq	N	–qqap, –qqat
pujortaatisunni¦ppoq	V	–nngilaq
pujorta¦gaq	N	–kkap, –kkat
pujorta¦q	N	–p, –t
pujortarne¦q	N	–rup, –rit
pujorta¦rpoq	V	–nngilaq
pujortartarfi¦k	N	–up, –it
pujortarta¦rpoq	V	–nngilaq
pujortartart¦oq	N	–up, –ut
pujortartoqassanngilaq	V	(no generation)
pujortarumat¦ooq	N	–uup, –uut
pujortarunnaarne¦q	N	–rup, –rit
pujortarunnaa¦rpoq	V	–nngilaq
pujortataa¦rpoq	V	–nngilaq
pujortorsu¦uvoq	V	{–aanngilaq, –unngilaq}
pujortua¦raq	N	–qqap, –qqat
pujortuleeraa¦raq	N	–qqap, –qqat
pujortul¦eeraaraq	N	{–eeraaqqap, –iaraaqqap}, {–eeraaqqat, –iaraaqqat}
pujortulee¦raq	N	–qqap, –qqat
pujortul¦eeraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
pujortuleera¦rpoq	V	–nngilaq
pujortuleerarsi¦voq	V	–nngilaq
pujortul¦eerarsivoq	V	{–eerarsinngilaq, –iararsinngilaq}
pujortuleerartaa¦rpoq	V	–nngilaq
pujortul¦eerartaarpoq	V	{–eerartaanngilaq, –iarartaanngilaq}
pujortul¦ik	N	{–iup, –lip, –lup}, –lit
pujortulissu¦aq	N	–up, –it
pujortul¦issuaq	N	{–ersuup, –issuup}, {–ersuit, –issuit}
pujuaa¦rpoq	V	–nngilaq
pujualaannaa¦voq	V	–nngilaq
pujualaa¦voq	V	–nngilaq
pujuala¦k	N	–ap, –at
pujuallangaa¦rpoq	V	–nngilaq
pujualla¦ppoq	V	–nngilaq
pujuallattaa¦rpoq	V	–nngilaq
pujuanngu¦aq	N	–up, –it
pujuarpalu¦ppoq	V	–nngilaq
pujuarpaluttuinnaa¦voq	V	–nngilaq
pujuarpalu¦ttuinnaavoq	V	{–ssuinnaanngilaq, –ttuinnaanngilaq}
puju¦gaq	N	–kkap, –kkat
pujuinnaa¦voq	V	–nngilaq
pujuinna¦q	N	–ap, –at
pujunngakkiart¦orpoq	V	–unngilaq
pujunnga¦ppoq	V	–nngilaq
pujunnguu¦ppoq	V	–tinngilaq
pujuugaa¦voq	V	–nngilaq
pujuu¦gaq	N	–kkap, –kkat
pujuugarsunni¦ppoq	V	–nngilaq
pujuugassa¦q	N	–p, –t
pujuusat	N, pl.	-
pukaarpalu¦ppoq	V	–nngilaq
pukaarpaluttoqa¦rpoq	V	–nngilaq
pukagu¦ppaa	V	–tinngilaa
puka¦k	N	–ap, –at
puka¦ppoq	V	–nngilaq
pukassu¦aq	N	–up, –it
pukattorsuu¦voq	V	–nngilaq
pukattorsu¦uvoq	V	{–aanngilaq, –unngilaq}
puk¦eerpaa	V	–iinngilaa
puk¦eq	N	–ip, –it
pukeri¦ppoq	V	–nngilaq
pukert¦ooq	N	–uup, –uut
puki¦ppaa	V	–nngilaa
pukitsi¦voq	V	–nngilaq
pukkilialla¦k	N	–ap, –at
pukkilisi¦ppaa	V	–nngilaa
pukkili¦voq	V	–nngilaq
pukkilualla¦k	N	–ap, –at
pukkippallaal¦erpoq	V	–inngilaq
pukkippallaalersimaguna¦rpoq	V	–nngilaq
pukkippallaarsinnaavoq	V	(no generation)
pukki¦ppoq	V	–nngilaq
pukkits¦oq	N	–up, –ut
pukkitsormi¦oq	N	–up, –ut
pukkitsormiu	N	–p, –t
pukkitsuajaa¦q	N	–p, –t
pukkitsuli¦voq	V	–nngilaq
pukkitsut	N, pl.	-
pukk¦oq	N	–up, –ut
pukkul¦erpaa	V	–inngilaa
pukkutiinna¦rpaa	V	–nngilaa
pukkuti¦ppaa	V	–nngilaa
pukku¦voq	V	–nngilaq
puk¦oorpoq	V	–uunngilaq
pukukkat	N	–ip, –it
pukulugiani¦ppoq	V	–nngilaq
pukulugi¦aq	N	–ssap, –ssat
pukulungiani¦ppoq	V	–nngilaq
pukulungi¦aq	N	–ssap, –ssat
pukulungissat	N, pl.	-
pukulu¦ppoq	V	–nngilaq
pukulutsi¦ppaa	V	–nngilaa
pukulu¦tsippaa	V	{–ssinngilaa, –tsinngilaa}
pukuluttua¦rpoq	V	–nngilaq
pukunia¦rpoq	V	–nngilaq
puku¦ppaa	V	–nngilaa
puku¦ppoq	V	–nngilaq
pukussi¦voq	V	–nngilaq
pukusuttoqaaq	V	(no generation)
pukutsi¦voq	V	–nngilaq
pukutsuj¦oorpoq	V	–uunngilaq
pulaaffig¦aa	V	–inngilaa
pulaakatappoq	V	(no generation)
pulaalaa¦rpaa	V	–nngilaa
pulaalla¦ppoq	V	–nngilaq
pulaallatsiarpoq	V	(no generation)
pulaallatuarpoq	V	(no generation)
pulaaqattaa¦rpoq	V	–nngilaq
pulaarajuppoq	V	(no generation)
pulaarfig¦aa	V	–inngilaa
pulaarfissa¦q	N	–p, –t
pulaarne¦q	N	–rup, –rit
pulaarnia¦rpaa	V	–nngilaa
pulaa¦rpaa	V	–nngilaa
pulaa¦rpoq	V	–nngilaq
pulaarti¦ppaa	V	–nngilaa
pulaartitsine¦q	N	–rup, –rit
pulaartitsi¦voq	V	–nngilaq
pulaart¦oq	N	–up, –ut
pulaartoqa¦rpoq	V	–nngilaq
pulaaru¦ppaa	V	–tinngilaa
pulaassaa¦rpaa	V	–nngilaa
pulaa¦voq	V	–nngilaq
pulaffig¦aa	V	–inngilaa
pulaffigitinne¦q	N	–rup, –rit
pulajart¦orpoq	V	–unngilaq
pulakattarnaqaaq	V	(no generation)
pulakatta¦rpoq	V	–nngilaq
pulakkarna¦rpoq	V	–nngilaq
pulakkarne¦q	N	–rup, –rit
pulakka¦rpoq	V	–nngilaq
pulamajunnaa¦rpoq	V	–nngilaq
pulamasorsuu¦voq	V	–nngilaq
pulamasorsu¦uvoq	V	{–aanngilaq, –unngilaq}
pulama¦voq	V	–nngilaq
pulameqqajaavoq	V	(no generation)
pulameqqaja¦rpoq	V	–nngilaq
pulamingaja¦ppoq	V	–nngilaq
pulami¦ppoq	V	–nngilaq
pulamiti¦ppaa	V	–nngilaa
pulammagiaa¦voq	V	–nngilaq
pulammagi¦aq	N	–ssap, –ssat
pulammagiaqa¦rpoq	V	–nngilaq
pulamma¦ppoq	V	–nngilaq
pulaqqavi¦k	N	–up, –it
pulaqqavinnaa¦q	N	–p, –t
pulaqqaviu¦voq	V	–nngilaq
pulaqqa¦voq	V	–nngilaq
pular¦orpaa	V	–unngilaa
pular¦orpoq	V	–unngilaq
pularorsa¦rpaa	V	–nngilaa
pularrartoqaaq	V	(no generation)
pularrartu¦voq	V	–nngilaq
pulasa¦q	N	–p, –t
pulasarfi¦k	N	–up, –it
pulasa¦rpoq	V	–nngilaq
pulasine¦q	N	–rup, –rit
pulasi¦vaa	V	–nngilaa
pulasi¦voq	V	–nngilaq
pulas¦orpoq	V	–unngilaq
pulasorta¦q	N	–p, –t
pulassari¦ppoq	V	–nngilaq
pulassarivi¦ppoq	V	–nngilaq
pulateriaarsu¦k	N	–up, –it
pulateriaarsuusa¦q	N	–p, –t
pulateri¦aq	N	–ssap, –ssat
pulatiteri¦voq	V	–nngilaq
pulattaqqavi¦k	N	–up, –it
pulattarfeqa¦rpoq	V	–nngilaq
pulattarfi¦k	N	–up, –it
pulattarfiu¦voq	V	–nngilaq
pulatta¦rpoq	V	–nngilaq
pula¦vaa	V	–nngilaa
pula¦voq	V	–nngilaq
pullaa	N	–p, –t
pullaari¦ppoq	V	–nngilaq
pullaarnerit	N, pl.	-
pullaa¦rpaa	V	–nngilaa
pullaarpalla¦ppoq	V	–nngilaq
pullaa¦rpallappoq	V	{–pallanngilaq, –rpallanngilaq}
pullaa¦rpoq	V	–nngilaq
pullaaru¦ppoq	V	–tinngilaq
pullaase¦raq	N	–qqap, –qqat
pullaasera¦rpoq	V	–nngilaq
pullaat	N	–ip, –it
pullaat	N, pl.	-
pullal¦ik	N	{–iup, –lip, –lup}, –lit
pullalissu¦aq	N	–up, –it
pullal¦issuaq	N	{–ersuup, –issuup}, {–ersuit, –issuit}
pullangagaju¦ppoq	V	–nngilaq
pullangassaa¦rpoq	V	–nngilaq
pullanga¦voq	V	–nngilaq
pullanne¦q	N	–rup, –rit
pullanni¦ppoq	V	–nngilaq
pullannitsuu¦voq	V	–nngilaq
pullanni¦tsuuvoq	V	{–ssuunngilaq, –tsuunngilaq, –ttuunngilaq}
pulla¦ppaa	V	–nngilaa
pullap¦pallappoq	V	{–allanngilaq, –pallanngilaq}
pulla¦ppoq	V	–nngilaq
pulla¦q	N	–p, –t
pullaqanngilaq	V	(no generation)
pullaqa¦rpoq	V	–nngilaq
pullaqine¦q	N	–rup, –rit
pullaqi¦voq	V	–nngilaq
pullari¦ppoq	V	–nngilaq
pullartaartinne¦q	N	–rup, –rit
pullartaaru¦ppoq	V	–tinngilaq
pullartaasa¦q	N	–p, –t
pullartaninne¦q	N	–rup, –rit
pullarta¦q	N	–p, –t
pullas¦erpoq	V	–inngilaq
pulla¦serpoq	V	{–sinngilaq, –tilinngilaq}
pullasers¦orpoq	V	–unngilaq
pulla¦sersorpoq	V	{–sersunngilaq, –tilersunngilaq}
pullasia¦rpoq	V	–nngilaq
pullasi¦orpoq	V	–unngilaq
pulla¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
pullassaatit	N, pl.	-
pullassimas¦oq	N	–up, –ut
pullat	N	–ip, –it
pullat	N, pl.	-
pullatsikkiart¦orpoq	V	–unngilaq
pullatsi¦ppoq	V	–nngilaq
pullatta¦gaq	N	–kkap, –kkat
pullatt¦oorpoq	V	–uunngilaq
pullatt¦oq	N	–up, –ut
pullattorsuu¦voq	V	–nngilaq
pullattorsu¦uvoq	V	{–aanngilaq, –unngilaq}
pullavig¦aa	V	–inngilaa
pullavi¦k	N	–up, –it
pullavissaaru¦ppoq	V	–tinngilaq
pull¦erpoq	V	–inngilaq
pump¦erpaa	V	–inngilaa
punne¦q	N	–rup, –rit
punnerna¦q	N	–p, –t
punn¦erpaa	V	–inngilaa
punnersi¦voq	V	–nngilaq
punnerusaa¦q	N	–p, –t
punnerusivi¦k	N	–up, –it
punngajua¦rpoq	V	–nngilaq
punngaria¦rpoq	V	–nngilaq
punngars¦orpoq	V	–unngilaq
punngavallaa¦rpoq	V	–nngilaq
punnga¦voq	V	–nngilaq
punnguj¦oorpoq	V	–uunngilaq
punngujooru¦ppaa	V	–tinngilaa
punnil¦erpaa	V	–inngilaa
punniliorfi¦k	N	–up, –it
punnili¦orpoq	V	–unngilaq
pupeerulluinna¦rpoq	V	–nngilaq
pupeerullu¦innarpoq	V	{–innanngilaq, –aannanngilaq}
pupeeru¦ppoq	V	–tinngilaq
pupeerutt¦oq	N	–up, –ut
pupiit	N, pl.	-
pupi¦k	N	–up, –it
pupilla¦k	N	–ap, –at
pupilla¦ppoq	V	–nngilaq
pupinne¦q	N	–rup, –rit
pupinnersu¦aq	N	–up, –it
pupi¦ppoq	V	–nngilaq
pupiss¦oq	N	–up, –ut
pupi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
pupissu¦aq	N	–up, –it
pupittariarne¦q	N	–rup, –rit
pupiusaa¦q	N	–p, –t
pupiusaaqa¦rpoq	V	–nngilaq
pupiusa¦q	N	–p, –t
pu¦ppoq	V	–nngilaq
puseqattaallaqqi¦ppoq	V	–nngilaq
puseqattaa¦rpoq	V	–nngilaq
pusigaa¦ppaa	V	–tinngilaa
pusigarne¦q	N	–rup, –rit
pusiga¦rpoq	V	–nngilaq
pusigarti¦ppaa	V	–nngilaa
pusigart¦oorpoq	V	–uunngilaq
pusigu¦ppaa	V	–tinngilaa
pusigussa¦q	N	–p, –t
pusingaa¦rpoq	V	–nngilaq
pusinga¦voq	V	–nngilaq
pusi¦ppaa	V	–nngilaa
pusi¦ppoq	V	–nngilaq
pusisaa¦voq	V	–nngilaq
pusisa¦q	N	–p, –t
pusita¦q	N	–p, –t
pusiti¦ppaa	V	–nngilaa
pusit¦ippaa	V	–sinngilaa
pusitsi¦voq	V	–nngilaq
pusitt¦oorpoq	V	–uunngilaq
pusittoorti¦ppaa	V	–nngilaa
pussar¦aa	V	–inngilaa
pussarillaqqi¦ppoq	V	–nngilaq
pussarisa¦rpoq	V	–nngilaq
pussari¦vaa	V	–nngilaa
pussari¦voq	V	–nngilaq
pussarus¦erpaa	V	–inngilaa
pussaru¦serpaa	V	{–sinngilaa, –tilinngilaa}
pussarut	N	–ip, –it
pussinna¦rpoq	V	–nngilaq
puss¦oq	N	–up, –ut
pussoqaqaaq	V	(no generation)
pussorne¦q	N	–rup, –rit
puss¦orpaa	V	–unngilaa
puss¦orpoq	V	–unngilaq
pussortorpaa	V	(no generation)
pussort¦orpoq	V	–unngilaq
pussor¦torpoq	V	{–sunngilaq, –tunngilaq}
pussua¦rpaa	V	–nngilaa
pussu¦gaq	N	–kkap, –kkat
pussugi¦ppoq	V	–nngilaq
pussugu¦ppoq	V	–tinngilaq
pussugutaars¦erpoq	V	–inngilaq
pussuguteeqqat	N	–ip, –it
pussugutit	N	–ip, –it
pussuinna¦rpaa	V	–nngilaa
pussuinna¦rpoq	V	–nngilaq
pussu¦k	N	–up, –it
pussukilliorna¦rpoq	V	–nngilaq
pussukinnartuleri¦voq	V	–nngilaq
pussukinnartuli¦orpoq	V	–unngilaq
pussukinnartuliort¦oq	N	–up, –ut
pussuki¦ppoq	V	–nngilaq
pussukulaa¦rpoq	V	–nngilaq
pussukula¦voq	V	–nngilaq
pussukullatta¦rpoq	V	–nngilaq
pussukumiallaqqissu¦seq	N	–tsip, –tsit
pussukumiart¦oq	N	–up, –ut
pussulaa¦rpoq	V	–nngilaq
pussummi¦ppaa	V	–nngilaa
pussunga¦voq	V	–nngilaq
pussunne¦q	N	–rup, –rit
pussu¦ppaa	V	–nngilaa
pussu¦ppoq	V	–nngilaq
pussutsi¦ppaa	V	–nngilaa
pussutsi¦ppoq	V	–nngilaq
pussuttart¦oq	N	–up, –ut
pussuut	N	–ip, –it
puterna¦rpoq	V	–nngilaq
put¦oorpaa	V	–uunngilaa
put¦oorpoq	V	–uunngilaq
putoorti¦ppaa	V	–nngilaa
putoort¦oq	N	–up, –ut
putoortuliorfi¦k	N	–up, –it
putoortuli¦orpoq	V	–unngilaq
putoortuliuut	N	–ip, –it
putoortut	N, pl.	-
putoorut	N	–ip, –it
putoorutee¦raq	N	–qqap, –qqat
putoorutt¦oq	N	–up, –ut
put¦oq	N	–up, –ut
putoqqagaju¦ppoq	V	–nngilaq
putoqqagajutt¦oq	N	–up, –ut
putoqqalaarne¦q	N	–rup, –rit
putoqqal¦erpoq	V	–inngilaq
putoqqalluinna¦rpoq	V	–nngilaq
putoqqalluinnart¦oq	N	–up, –ut
putoqqallu¦innartoq	N	{–aannartup, –innartup}, {–aannartut, –innartut}
putoqqas¦oq	N	–up, –ut
putoqqasorujussu¦aq	N	–up, –it
putoqqasorujussu¦uneq	N	{–aanerup, –unerup}, {–aanerit, –unerit}
putoqqasorujussu¦usoq	N	{–aasup, –usup}, {–aasut, –usut}
putoqqasorujussu¦uvoq	V	{–aanngilaq, –unngilaq}
putoqqati¦ppaa	V	–nngilaa
putoqqati¦ppoq	V	–nngilaq
putoqqa¦voq	V	–nngilaq
putoqquffi¦k	N	–up, –it
putoqquffissa¦q	N	–p, –t
putoqqu¦ppaa	V	–tinngilaa
putoqqu¦ppoq	V	–tinngilaq
putoqqussa¦q	N	–p, –t
putoqqutiti¦ppaa	V	–nngilaa
putoqqut¦itippaa	V	{–itsinngilaa, –itinngilaa, –sinngilaa}
putserajuppoq	V	(no generation)
putseraluttuinna¦rpoq	V	–nngilaq
puts¦erpoq	V	–inngilaq
putsiliu¦ppaa	V	–tinngilaa
putsiliussaa¦voq	V	–nngilaq
putsinne¦q	N	–rup, –rit
putsiorne¦q	N	–rup, –rit
putsi¦orpaa	V	–unngilaa
putsi¦ppaa	V	–nngilaa
putsi¦ppoq	V	–nngilaq
putsiugaa¦voq	V	–nngilaq
putsiu¦gaq	N	–kkap, –kkat
putsiugassa¦q	N	–p, –t
putsuarikkunnaa¦rpoq	V	–nngilaq
putsuari¦ppoq	V	–nngilaq
putsuarissi¦voq	V	–nngilaq
putsuarivi¦ppoq	V	–nngilaq
puttaanngu¦aq	N	–up, –it
puttaa¦q	N	–p, –t
puttaa¦rpoq	V	–nngilaq
puttalaa¦rpoq	V	–nngilaq
puttala¦voq	V	–nngilaq
puttallaa¦ppaa	V	–tinngilaa
puttallari¦ppoq	V	–nngilaq
puttallarlu¦ppoq	V	–nngilaq
puttalla¦rpoq	V	–nngilaq
puttallarsa¦rpaa	V	–nngilaa
puttallartaat	N	–ip, –it
puttallarti¦ppaa	V	–nngilaa
puttallua¦rpaa	V	–nngilaa
puttalluarsinnaa¦vaa	V	–nngilaa
putta¦ppaa	V	–nngilaa
puttaqatsi¦voq	V	–nngilaq
puttaqus¦erpaa	V	–inngilaa
puttaqu¦serpaa	V	{–sinngilaa, –tilinngilaa}
puttaqut	N	–ip, –it
puttaqutaa¦voq	V	–nngilaq
puttarsiit	N	–ip, –it
puttarsisa¦q	N	–p, –t
puttarsi¦vaa	V	–nngilaa
puttarsi¦voq	V	–nngilaq
puttasia	N	–p, –t
puttas¦oq	N	–up, –ut
puttassisinnaassu¦seq	N	–tsip, –tsit
puttassi¦voq	V	–nngilaq
puttasu¦ppoq	V	–nngilaq
putta¦voq	V	–nngilaq
puttort¦ooq	N	–uup, –uut
puttortu¦voq	V	–nngilaq
puttuffig¦aa	V	–inngilaa
puttuffi¦k	N	–up, –it
puttuffiu¦voq	V	–nngilaq
puttu¦ppaa	V	–tinngilaa
puttu¦ppoq	V	–tinngilaq
puttusima¦voq	V	–nngilaq
puttusi¦orpoq	V	–unngilaq
puttu¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
puttut	N	–ip, –it
puttut	N, pl.	-
puttutaa¦voq	V	–nngilaq
puttutig¦aa	V	–inngilaa
puttutigivi¦ppaa	V	–nngilaa
puttutt¦oorpoq	V	–uunngilaq
putu	N	–p, –t
putu¦aa	V	–nngilaa
putua¦q	N	–p, –t
putu¦gaq	N	–kkap, –kkat
putu¦goq	N	–kkup, –kkut
putugormi¦ppoq	V	–nngilaq
putugumia¦rpoq	V	–nngilaq
putugumiart¦orpoq	V	–unngilaq
putuia¦rpoq	V	–nngilaq
putujart¦orpoq	V	–unngilaq
putukkumia¦rpoq	V	–nngilaq
putul¦ik	N	{–iup, –lip, –lup}, –lit
putuliu¦gaq	N	–kkap, –kkat
putuliuut	N	–ip, –it
putulluinna¦rpoq	V	–nngilaq
putullu¦innarpoq	V	{–innanngilaq, –aannanngilaq}
putumagaju¦ppoq	V	–nngilaq
putumagajutt¦oq	N	–up, –ut
putumallu¦innartoq	N	{–aannartup, –innartup}, {–aannartut, –innartut}
putumane¦q	N	–rup, –rit
putumas¦oq	N	–up, –ut
putumasorujussu¦aq	N	–up, –it
putumasorujussu¦uneq	N	{–aanerup, –unerup}, {–aanerit, –unerit}
putumasorujussu¦usoq	N	{–aasup, –usup}, {–aasut, –usut}
putumasorujussu¦uvoq	V	{–aanngilaq, –unngilaq}
putumavallaaqaaq	V	(no generation)
putuma¦voq	V	–nngilaq
putummas¦erpoq	V	–inngilaq
putummattorsuit	N, pl.	-
putunertu¦voq	V	–nngilaq
putunngatig¦aa	V	–inngilaa
putunngatigivi¦ppaa	V	–nngilaa
putunnguu¦tilerneq	N	{–tilernerup, –sernerup, –tsilernerup}, {–tilernerit, –sernerit, –tsilernerit}
putusaarine¦q	N	–rup, –rit
putusaa¦rpaa	V	–nngilaa
putusaa¦rpoq	V	–nngilaq
putusaarutaas¦oq	N	–up, –ut
putusa¦q	N	–p, –t
putusima¦voq	V	–nngilaq
putusoorne¦q	N	–rup, –rit
putus¦oorpoq	V	–uunngilaq
putus¦oq	N	–up, –ut
putussarsi¦voq	V	–nngilaq
pututi¦ppaa	V	–nngilaa
putuukkat	N, pl.	-
putuut	N	–ip, –it
putu¦voq	V	–nngilaq
puualla¦ppoq	V	–nngilaq
puuanii¦ppoq	V	–nngilaq
puuara¦rpoq	V	–nngilaq
puugaa¦voq	V	–nngilaq
puu¦gaq	N	–kkap, –kkat
puugutaa¦raq	N	–qqap, –qqat
puugutaasa¦q	N	–p, –t
puugutaasat	N, pl.	-
puugut¦aq	N	{–ap, –tap}, {–at, –tat}
puugutarsi¦voq	V	–nngilaq
puugutarsu¦aq	N	–up, –it
puuguts¦erpoq	V	–inngilaq
puugutsi¦orpoq	V	–unngilaq
puugutsiu¦ppaa	V	–tinngilaa
puugutsi¦voq	V	–nngilaq
puuiaanngilaq	V	(no generation)
puuiaa¦voq	V	–nngilaq
puu¦iaavoq	V	{–ajaanngilaq, –iaanngilaq}
puuia¦rpaa	V	–nngilaa
puu¦iarpaa	V	{–ajanngilaa, –ianngilaa}
puujutaa	N	–p, –t
puukkaluttuinna¦rpoq	V	–nngilaq
puukulla¦k	N	–ap, –at
puul¦ik	N	{–iup, –lip, –lup}, –lit
puulinng¦orpoq	V	–unngilaq
puulittaa¦voq	V	–nngilaq
puulit¦taavoq	V	{–aanngilaq, –taanngilaq}
puuliu¦voq	V	–nngilaq
puullaaqine¦q	N	–rup, –rit
puullaaqi¦voq	V	–nngilaq
puulla¦k	N	–ap, –at
puullinganaqaaq	V	(no generation)
puullinga¦voq	V	–nngilaq
puulluinna¦rpoq	V	–nngilaq
puuluk¦erpaa	V	–inngilaa
puulukersu¦aq	N	–up, –it
puuluki	N	–p, –t
puulukia¦raq	N	–qqap, –qqat
puuluk¦iaraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
puulukimine¦q	N	–rup, –rit
puulukim¦ineq	N	–ernup, –ernit
puulukis¦orpoq	V	–unngilaq
puuluki¦sorpoq	V	{–sunngilaq, –tunngilaq}
puuluki¦torpoq	V	{–sunngilaq, –tunngilaq}
puulukiusa¦q	N	–p, –t
puuluttaaru¦ppoq	V	–tinngilaq
puulutta¦q	N	–p, –t
puuluttaqa¦rpoq	V	–nngilaq
puumigaaqaaq	V	(no generation)
puumigaa¦rpoq	V	–nngilaq
puumikkiart¦orpoq	V	–unngilaq
puumi¦ppoq	V	–nngilaq
puumisaarpoq	V	(no generation)
puumittaarne¦q	N	–rup, –rit
puumi¦ttaarneq	N	{–ssaarnerup, –ttaarnerup}, {–ssaarnerit, –ttaarnerit}
puumittaa¦rpoq	V	–nngilaq
puungagaju¦ppoq	V	–nngilaq
puungaqaaq	V	(no generation)
puungas¦oq	N	–up, –ut
puunga¦voq	V	–nngilaq
puunne¦q	N	–rup, –rit
puunngakkaluttuinna¦rpoq	V	–nngilaq
puunnga¦ppoq	V	–nngilaq
puunngassimaarpoq	V	(no generation)
puunngatsi¦ppaa	V	–nngilaa
puunngu¦aq	N	–up, –it
puunsi	N	(no generation)
puupa¦ppoq	V	–nngilaq
puupavi¦ppoq	V	–nngilaq
puupiinganaqaaq	V	(no generation)
puupiinga¦voq	V	–nngilaq
puu¦ppoq	V	–nngilaq
puussaa¦rpaa	V	–nngilaa
puussaaru¦ppoq	V	–tinngilaq
puussa¦q	N	–p, –t
puussaqa¦rpoq	V	–nngilaq
puussarsi¦orpoq	V	–unngilaq
puussarsi¦voq	V	–nngilaq
puussia¦q	N	–p, –t
puussiaqa¦rpoq	V	–nngilaq
puussimaarpoq	V	(no generation)
puutsitaa¦voq	V	–nngilaq
påskesiorpoq	V	(no generation)
pædagogikki	N	(no generation)
