Lexeme	WC	Flexion
manisimavaa	V	(no generation)
manisivi¦k	N	–up, –it
manisivoq	V	(no generation)
manissaane¦q	N	–rup, –rit
manissaasarfi¦k	N	–up, –it
manissaassu¦aq	N	–up, –it
mani¦ssaassuaq	N	{–ssaassuup, –ttaassuup}, {–ssaassuit, –ttaassuit}
manissaat	N	–ip, –it
mani¦ssaat	N	{–ssaatip, –ttaatip}, {–ssaatit, –ttaatit}
manissaavi¦k	N	–up, –it
manissaa¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
manissaavoq	V	(no generation)
manissarpaa	V	(no generation)
manissarsimas¦oq	N	–up, –ut
manissisippaa	V	(no generation)
manissisitsine¦q	N	–rup, –rit
manissivoq	V	(no generation)
maniss¦oq	N	–up, –ut
mani¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
manissorta¦q	N	–p, –t
mani¦ssortaq	N	{–ssortap, –ttortap}, {–ssortat, –ttortat}
manissuajaa¦q	N	–jup, –vit
manissu¦seq	N	–tsip, –tsit
manitsivi¦k	N	–up, –it
manitsiviuvoq	V	(no generation)
manittorne¦q	N	–rup, –rit
manittorpoq	V	(no generation)
manittuinnanngorpoq	V	(no generation)
manivaa	V	(no generation)
manivoq	V	(no generation)
ma¦nna	Pron	{–ssuma, –tuma}, {–kku, –kkua}
mannari¦k	N	–up, –it
mannarippoq	V	(no generation)
mannarivippoq	V	(no generation)
manneeqqiarpoq	V	(no generation)
mannee¦raq	N	–qqap, –qqat
mann¦eeraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
manneerartaat	N	–ip, –it
manneerartaat	N, pl.	-
mann¦eerartaat	N, pl.	{–eerartaat, –iarartaat}
manneerartarpoq	V	(no generation)
mannequsaa¦q	N	–p, –t
mannerna¦q	N	–ap, –at
manngaallaannarpoq	V	(no generation)
manngaallagaa	V	(no generation)
manngaallappoq	V	(no generation)
manngarippoq	V	(no generation)
manngarissu¦aq	N	–up, –it
manngeqqa¦k	N	–ap, –at
manngerluinnart¦oq	N	–up, –ut
manngerne¦q	N	–rup, –rit
manngerpoq	V	(no generation)
manngerta¦q	N	–p, –t
manngertiguppoq	V	(no generation)
manngertinne¦q	N	–rup, –rit
manngertippaa	V	(no generation)
manngerti¦ppoq	V	–nngilaq
manngertisimas¦oq	N	–up, –ut
manngertisimassu¦seq	N	–tsip, –tsit
manngerti¦sinneqarsinnaasoq	N	{–sinneqarsinnaasup, –tinneqarsinnaasup, –tsinneqarsinnaasup}, {–sinneqarsinnaasut, –tinneqarsinnaasut, –tsinneqarsinnaasut}
manngertissimas¦oq	N	–up, –ut
manngertissinnaas¦oq	N	–up, –ut
manngertitaane¦q	N	–rup, –rit
manngertitippaa	V	(no generation)
manngertitsine¦q	N	–rup, –rit
manngertitsivoq	V	(no generation)
manngert¦oq	N	–up, –ut
manngertorneeruppoq	V	(no generation)
manngertorne¦q	N	–rup, –rit
manngertorneqarpoq	V	(no generation)
manngertornerne¦q	N	–rup, –rit
manngertornerpoq	V	(no generation)
manngertorniiaasart¦oq	N	–up, –ut
manngertorniiaat	N	–ip, –it
manngertorniiarpaa	V	(no generation)
manngertorningas¦oq	N	–up, –ut
manngertornis¦oq	N	–up, –ut
manngertorsu¦aq	N	–up, –it
manngertum¦ineq	N	–ernup, –ernit
manngikaajaa¦q	N	–p, –t
manngingaart¦oq	N	–up, –ut
manng¦oq	N	–up, –ut
manngorippoq	V	(no generation)
manngororluarpaa	V	(no generation)
manngororpaa	V	(no generation)
manngorpaa	V	(no generation)
manngorpoq	V	(no generation)
manngort¦ooq	N	–uup, –uut
mannguisarpoq	V	(no generation)
mannguivoq	V	(no generation)
manngu¦k	N	–up, –it
manngukinaarpaa	V	(no generation)
manngukippoq	V	(no generation)
manngunikkiartorpoq	V	(no generation)
manngunippoq	V	(no generation)
manngunneqarpoq	V	(no generation)
mannguppaa	V	(no generation)
mannguppoq	V	(no generation)
manngusserpaa	V	(no generation)
manngussimas¦oq	N	–up, –ut
manngussuuppaa	V	(no generation)
manngussuussivoq	V	(no generation)
manngutsippaa	V	(no generation)
manngut¦sippoq	V	{–itinngilaq, –sinngilaq}
mannguusarne¦q	N	–rup, –rit
manni¦k	N	–up, –it
mannilia¦q	N	–p, –t
manniliarne¦q	N	–rup, –rit
manniliarpoq	V	(no generation)
manniliorne¦q	N	–rup, –rit
manniliorpoq	V	(no generation)
manniliortart¦oq	N	–up, –ut
manniliort¦oq	N	–up, –ut
mannissaa¦q	N	–p, –t
manniss¦aliorfik	N	{–aliorfiup, –iorfiup}, {–aliorfiit, –iorfiit}
mannissa¦q	N	–p, –t
mannissaqarfi¦k	N	–up, –it
mannissariarne¦q	N	–rup, –rit
mannissariarpoq	V	(no generation)
mannissarpoq	V	(no generation)
mannissiorpoq	V	(no generation)
mannissorfi¦k	N	–up, –it
mannissorpoq	V	(no generation)
manniusaa¦q	N	–p, –t
manniusa¦q	N	–p, –t
mannivigaa	V	(no generation)
mannivigiinnarpaa	V	(no generation)
manoquserpaa	V	(no generation)
manoqu¦t	N	{–t, –p}, –t
manorluppoq	V	(no generation)
manormippaa	V	(no generation)
manorsiu¦t	N	{–t, –p}, –t
manu	N	–up, –it
manullorpoq	V	(no generation)
manusine¦q	N	–rup, –rit
manuskripti	N	–p, –t
mappaarpoq	V	(no generation)
mapperluarpaa	V	(no generation)
mapperpaa	V	(no generation)
mapperpoq	V	(no generation)
mappersa¦gaq	N	–kkap, –kkat
mappersi¦gaq	N	–kkap, –kkat
mappersimas¦oq	N	–up, –ut
mappersimavoq	V	(no generation)
mappersoorpaa	V	(no generation)
mappersoorpoq	V	(no generation)
mappert¦oq	N	–up, –ut
mapper¦toq	N	{–sup, –tup}, {–sut, –tut}
mapperukkiartorpaa	V	(no generation)
mapperuppoq	V	(no generation)
mapp¦i	N	–ip, {–er, –it}
mappiiniut	N	–ip, –it
mappikaarpoq	V	(no generation)
mappikaart¦oq	N	–up, –ut
mappikarpoq	V	(no generation)
mappilappoq	V	(no generation)
mappilavoq	V	(no generation)
mappiukkiartorpaa	V	(no generation)
mappiunniarpaa	V	(no generation)
mappiuppaa	V	(no generation)
mappiussa¦q	N	–p, –t
mappiussivoq	V	(no generation)
maqaajallaannarpoq	V	(no generation)
maqaajallappoq	V	(no generation)
maqaappoq	V	(no generation)
maqaasigaa	V	(no generation)
maqaasigajuppoq	V	(no generation)
maqaasinaqaaq	V	(no generation)
maqaasinarpoq	V	(no generation)
maqaasine¦q	N	–rup, –rit
maqaasineqart¦oq	N	–up, –ut
maqaasisa¦q	N	–p, –t
maqaasisarpoq	V	(no generation)
maqaasiuarpaa	V	(no generation)
maqaasiuarpoq	V	(no generation)
maqaasivaa	V	(no generation)
maqaasivallaassaqaaq	V	(no generation)
maqaasivoq	V	(no generation)
maqiffi¦k	N	–up, –it
maqigaaruppoq	V	(no generation)
maqi¦gaq	N	–kkap, –kkat
maqigi¦aq	N	–ssap, –ssat
maqine¦q	N	–rup, –rit
maqingerpoq	V	(no generation)
maqippaa	V	(no generation)
maqippoq	V	(no generation)
maqisaat	N	–ip, –it
maqisarpaa	V	(no generation)
maqisoorne¦q	N	–rup, –rit
maqisoorpoq	V	(no generation)
maqisorsuuvoq	V	(no generation)
maqisuinnanngorpoq	V	(no generation)
maqita¦q	N	–p, –t
maqitassa¦q	N	–p, –t
maqiterine¦q	N	–rup, –rit
maqiterivoq	V	(no generation)
maqiterpaa	V	(no generation)
maqitippaa	V	(no generation)
maqitsine¦q	N	–rup, –rit
maqitsivoq	V	(no generation)
maqittaannarpoq	V	(no generation)
maqittarfi¦k	N	–up, –it
maqi¦ttarfik	N	{–ssarfiup, –ttarfiup}, {–ssarfiit, –ttarfiit}
maqivoq	V	(no generation)
maqqallappoq	V	(no generation)
maqqallassaat	N	–ip, –it
maqqallassaatissa¦q	N	–p, –t
maqqallu¦k	N	–up, –it
maqqalluppoq	V	(no generation)
maqqa¦q	N	–ap, –at
maqqarfi¦k	N	–up, –it
maqqatappoq	V	(no generation)
maqqerluppoq	V	(no generation)
maqqerpoq	V	(no generation)
maqqiuppaa	V	(no generation)
maqulluinnaavoq	V	(no generation)
maqullu¦k	N	–up, –it
maqullunippoq	V	(no generation)
maqullussunni¦ppoq	V	–nngilaq
maqunna¦q	N	–p, –t
maqunnarpoq	V	(no generation)
maqunnart¦oq	N	–up, –ut
marajuinnaavoq	V	(no generation)
marallu¦k	N	–up, –it
marallunippoq	V	(no generation)
marallunngorpoq	V	(no generation)
marallussu¦aq	N	–up, –it
marane¦q	N	–rup, –rit
maranersunni	N	–p, –t
maranersunni	N	–up, –it
marangavoq	V	(no generation)
maraniinnaavoq	V	(no generation)
maraniuvoq	V	(no generation)
mararna	N	–p, –t
marasis¦oq	N	–up, –ut
marathonerne¦q	N	–rup, –rit
maratoni	N	–p, –t
marcipani	N	–p, –t
marihuana	N	–p, –t
marloqiusaassu¦seq	N	–tsip, –tsit
marloqiusaavoq	V	(no generation)
marloqiusanngorne¦q	N	–rup, –rit
marloqiusanngortitsine¦q	N	–rup, –rit
marloqiusa¦q	N	–p, –t
marloqqat	N, pl.	-
marloraaginnarpoq	V	(no generation)
marloraarpoq	V	(no generation)
marloraarsimavoq	V	(no generation)
marloral¦ik	N	{–iup, –lip, –lup}, –lit
marlo¦raq	N	–qqap, –qqat
marloriaaseqqippaa	V	(no generation)
marloriaatinngortippaa	V	(no generation)
marloriaatinngortitsine¦q	N	–rup, –rit
marloriaganngortippaa	V	(no generation)
marloriaganngortitsine¦q	N	–rup, –rit
marloria¦gaq	N	–kkap, –kkat
marloriarne¦q	N	–rup, –rit
marloriarpaa	V	(no generation)
marloriarpoq	V	(no generation)
marlorsiut	N	–ip, –it
marlorsiutaas¦oq	N	–up, –ut
marluk	Num	-
marlu¦k	N	–up, –it
marlukkaat	N, pl.	-
marlukkuutaarne¦q	N	–rup, –rit
marluliaateqarpoq	V	(no generation)
marlulia¦q	N	–p, –t
marluli¦aq	N	–ssap, –ssat
marluligajuppoq	V	(no generation)
marlul¦ik	N	{–iup, –lip, –lup}, –lit
marlulissat	N, pl.	-
marlulivoq	V	(no generation)
marlunngorluarpoq	V	(no generation)
marlunngorne¦q	N	–rup, –rit
marlunngorneruvoq	V	(no generation)
marlunngorpaa	V	(no generation)
marlunngorpiarpoq	V	(no generation)
marlunngorpoq	V	(no generation)
marlunngortippaa	V	(no generation)
marlunngortiterisaa¦seq	N	–tsip, –tsit
marlunngort¦oq	N	–up, –ut
marlussa¦q	N	–p, –t
marlussuit	N, pl.	-
marl¦ussuit	N, pl.	{–orsuit, –ussuit}
Marluuffi¦k	N	–up, –it
marluussa¦q	N	–p, –t
marluussu¦seq	N	–tsip, –tsit
marluuttari¦aq	N	{–ssap, –ap}, {–ssat, –at}
marluuttari¦aq	N	–ssap, –ssat
marmoorpoq	V	(no generation)
Marmoril¦ik	N	{–iup, –lip, –lup}, –lit
marmorisiorfi¦k	N	–up, –it
marneeruppoq	V	(no generation)
marne¦q	N	–rup, –rit
marnersunni	N	–p, –t
marnersunni	N	–up, –it
marnginnarpoq	V	(no generation)
marngusa¦q	N	–p, –t
marnil¦ik	N	{–iup, –lip, –lup}, –lit
marniliorne¦q	N	–rup, –rit
marniliorpoq	V	(no generation)
marniliort¦oq	N	–up, –ut
marniliuttoorne¦q	N	–rup, –rit
marniliuunne¦q	N	–rup, –rit
marniliuuppoq	V	(no generation)
marniliuuttoorne¦q	N	–rup, –rit
marnininne¦q	N	–rup, –rit
marninippoq	V	(no generation)
marninissarpoq	V	(no generation)
marnu¦saq	N	–tsap, –tsat
Marokko	Prop	–p, –t
Marokkom¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup, –inngaanninngaanneersup, –inngaanninngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut, –inngaanninngaanneersut, –inngaanninngaanneertut}
Marokkomioq	N	(no generation)
Marokko¦miu	N	{–miup, –rmiup}, {–miut, –rmiut}
marraanna¦q	N	–ap, –at
marraasal¦ik	N	{–iup, –lip, –lup}, –lit
marraasa¦q	N	–p, –t
marraasartuuvoq	V	(no generation)
marraasivi¦k	N	–up, –it
marraat	N	–ip, –it
marraavoq	V	(no generation)
marram¦ineq	N	–ernup, –ernit
marrangavoq	V	(no generation)
marra¦q	N	–ap, –at
marraqart¦oq	N	–up, –ut
marrarasappoq	V	(no generation)
marrarasattuinnaavoq	V	(no generation)
marrarpaa	V	(no generation)
marrarsiorfi¦k	N	–up, –it
marrarsu¦aq	N	–up, –it
marrarterpaa	V	(no generation)
marrarterut	N	–ip, –it
marria¦q	N	–p, –t
marriassa¦q	N	–p, –t
marriffi¦k	N	–up, –it
marrikkiartorpoq	V	(no generation)
marrinnart¦oq	N	–up, –ut
marriorfi¦k	N	–up, –it
marriorne¦q	N	–rup, –rit
marriorpoq	V	(no generation)
marriort¦oq	N	–up, –ut
marriortuuvoq	V	(no generation)
marrippoq	V	(no generation)
marrisimaarpoq	V	(no generation)
marriu¦gaq	N	–kkap, –kkat
marriuut	N	–ip, –it
marriuutaavoq	V	(no generation)
marserpaa	V	(no generation)
marserpoq	V	(no generation)
marsi	N	–p, –t
marsinaqaaq	V	(no generation)
marsivoq	V	(no generation)
marski	N	–p, –t
martyri	N	–p, –t
marujuinnaavoq	V	(no generation)
maruju¦k	N	–up, –it
marulloqarfi¦k	N	–up, –it
marulluinnaavoq	V	(no generation)
marullu¦k	N	–up, –it
marullul¦ik	N	{–iup, –lip, –lup}, –lit
marullussu¦aq	N	–up, –it
marulluus¦oq	N	–up, –ut
masa¦k	N	–ap, –at
masalerpoq	V	(no generation)
masammiuvoq	V	(no generation)
masannarpoq	V	(no generation)
masannart¦oq	N	–up, –ut
masannaveeqquserpaa	V	(no generation)
masannaveeqqut	N	–ip, –it
masannaveeqqutaavoq	V	(no generation)
masappoq	V	(no generation)
masaqaaq	V	(no generation)
masarlerivoq	V	(no generation)
masarlerpaa	V	(no generation)
masarlerpoq	V	(no generation)
masarlerussu¦aq	N	–up, –it
masarlerut	N	–ip, –it
masarsoqarfi¦k	N	–up, –it
masarsu¦k	N	–up, –it
masarsunippoq	V	(no generation)
masarsussu¦aq	N	–up, –it
masarsuus¦oq	N	–up, –ut
masarsuuvoq	V	(no generation)
masassimaqaaq	V	(no generation)
masatalaarnaqaaq	V	(no generation)
masatalaarpoq	V	(no generation)
masatsaalivaa	V	(no generation)
masatserivoq	V	(no generation)
masatserpaa	V	(no generation)
masatserut	N	–ip, –it
masattaalivaa	V	(no generation)
masatt¦oq	N	–up, –ut
masattorujussu¦aq	N	–up, –it
masattorujussu¦usoq	N	{–aasup, –usup}, {–aasut, –usut}
masattuliorpoq	V	(no generation)
masianniler¦soq	N	{–sup, –tup}, {–sut, –tut}
masiannippoq	V	(no generation)
masiannitt¦oq	N	–up, –ut
masianni¦ttoq	N	{–ssup, –ttup}, {–ssut, –ttut}
masigiss¦oq	N	–up, –ut
masigi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
masi¦k	N	–up, –it
masiluppoq	V	(no generation)
masilutt¦oq	N	–up, –ut
masimmiu	N	–p, –t
maskiina	N	–p, –t
maskiinaajarne¦q	N	–rup, –rit
maskiinaajarpoq	V	(no generation)
maskiinaleriffi¦k	N	–up, –it
maskiinalerine¦q	N	–rup, –rit
maskiinaleris¦oq	N	–up, –ut
maskiinalerisuune¦q	N	–rup, –rit
maskiinaliorfi¦k	N	–up, –it
maskiinaliorpoq	V	(no generation)
maskiinaliort¦oq	N	–up, –ut
maskiinaqanngilaq	V	(no generation)
maskiinaqarfi¦k	N	–up, –it
maskiinartaarpoq	V	(no generation)
maskinisti	N	–p, –t
maskinmester	N	–ip, –it
maskinmesteri	N	–p, –t
maskinmesterinngornia¦q	N	–p, –t
maskinmesteriune¦q	N	–rup, –rit
mass	Interj	(no generation)
massa	Interj	(no generation)
massaaserpaa	V	(no generation)
massaat	N	–ip, –it
massaatigaa	V	(no generation)
massaavoq	V	(no generation)
massa¦k	N	–ap, –at
massakkut	N, pl.	-
massakkuunngits¦oq	N	–up, –ut
massalaanngu¦aq	N	–up, –it
massalavoq	V	(no generation)
massalippoq	V	(no generation)
massalitt¦oq	N	–up, –ut
massali¦ttoq	N	{–ssup, –ttup}, {–ssut, –ttut}
massami	Interj	(no generation)
massappaa	V	(no generation)
massappallappoq	V	(no generation)
massarluarpaa	V	(no generation)
massarpaa	V	(no generation)
masseriarpoq	V	(no generation)
masseriippoq	V	(no generation)
masserpaa	V	(no generation)
masserpoq	V	(no generation)
massers¦oq	N	–up, –ut
masser¦soq	N	{–sup, –tup}, {–sut, –tut}
massiippoq	V	(no generation)
massiivoq	V	(no generation)
massikarpoq	V	(no generation)
massilippoq	V	(no generation)
massimaarpoq	V	(no generation)
massippoq	V	(no generation)
massisimaarpoq	V	(no generation)
massisimavoq	V	(no generation)
massisippaa	V	(no generation)
massivillarpoq	V	(no generation)
massorarsivaa	V	(no generation)
massorpaa	V	(no generation)
massuanert¦ooq	N	–uup, –uut
massuatippaa	V	(no generation)
massuavoq	V	(no generation)
massuippoq	V	(no generation)
massulavoq	V	(no generation)
massulippoq	V	(no generation)
massulitt¦oq	N	–up, –ut
massuli¦ttoq	N	{–ssup, –ttup}, {–ssut, –ttut}
massulittuinnaavoq	V	(no generation)
massullerpoq	V	(no generation)
massunnaaserpaa	V	(no generation)
massuppaa	V	(no generation)
massussaavoq	V	(no generation)
massussa¦q	N	–p, –t
masteri	N	–p, –t
masterinngorniarne¦q	N	–rup, –rit
matematikeri	N	–p, –t
matertaajarpoq	V	(no generation)
matertaarpaa	V	(no generation)
matertersiut	N	–ip, –it
materti	N	–p, –t
matertik¦oq	N	–up, –ut
matertilersorpoq	V	(no generation)
matoorneqarpoq	V	(no generation)
matoorpaa	V	(no generation)
matoortippaa	V	(no generation)
matooruppaa	V	(no generation)
matoorussaavoq	V	(no generation)
matoorussa¦q	N	–p, –t
matoorussivoq	V	(no generation)
matoqanngilaq	V	(no generation)
matoqanngits¦oq	N	–up, –ut
matoqqarpaa	V	(no generation)
matoqqas¦oq	N	–up, –ut
matoqqavoq	V	(no generation)
matorluppaa	V	(no generation)
matorluppoq	V	(no generation)
mat¦orpallanneq	N	{–orpallannerup, –upallannerup}, {–orpallannerit, –upallannerit}
matorpallassaaq	V	(no generation)
matorpallattarpaa	V	(no generation)
matorsu¦aq	N	–up, –it
matsappaluppoq	V	(no generation)
matsappoq	V	(no generation)
matsatserpaa	V	(no generation)
matsatsi¦gaq	N	–kkap, –kkat
matserfi¦k	N	–up, –it
matserfiliorpoq	V	(no generation)
matserfissa¦q	N	–p, –t
matserfiss¦ooq	N	–uup, –uut
matserfittaarpoq	V	(no generation)
matserpaa	V	(no generation)
matsiuppaa	V	(no generation)
matsuippoq	V	(no generation)
matsuitsoqarpoq	V	(no generation)
mattaajaavoq	V	(no generation)
mattaajagaavoq	V	(no generation)
mattaajarpaa	V	(no generation)
mattaangajuippoq	V	(no generation)
mattaangajunnaarpoq	V	(no generation)
mattaangavoq	V	(no generation)
mattaarnia¦q	N	–p, –t
mattaarniart¦oq	N	–up, –ut
mattaasorpoq	V	(no generation)
mattaguppoq	V	(no generation)
matta¦k	N	–ap, –at
mattakarpaa	V	(no generation)
mattakarpoq	V	(no generation)
mattakarsimavoq	V	(no generation)
mattal¦ik	N	{–iup, –lip, –lup}, –lit
mattalinniarpoq	V	(no generation)
mattalippoq	V	(no generation)
mattalissu¦aq	N	–up, –it
mattal¦issuaq	N	{–ersuup, –issuup}, {–ersuit, –issuit}
mattallerpoq	V	(no generation)
mattaminaatsia¦q	N	–rup, –rit
mattam¦ineq	N	–ernup, –ernit
mattannappoq	V	(no generation)
mattanngerpoq	V	(no generation)
mattapappoq	V	(no generation)
mattarpaa	V	(no generation)
mattarpoq	V	(no generation)
mattarterpoq	V	(no generation)
mattassippaa	V	(no generation)
mattassivoq	V	(no generation)
mattattorpoq	V	(no generation)
mattoqut	N	–ip, –it
mattorlerpoq	V	(no generation)
mattorlugaavoq	V	(no generation)
mattorluppaa	V	(no generation)
mattorluppoq	V	(no generation)
mattuallaaqaaq	V	(no generation)
mattuffi¦k	N	–up, –it
mattuffitoq¦aq	N	–qap, –qat
mattulaarpoq	V	(no generation)
mattune¦q	N	–rup, –rit
mattunersa¦q	N	–p, –t
mattunnilluarpoq	V	(no generation)
mattunnippoq	V	(no generation)
mattuppaa	V	(no generation)
mattuppoq	V	(no generation)
mattuserpaa	V	(no generation)
mattu¦sersimasoq	N	{–sersimasup, –tilersimasup}, {–sersimasut, –tilersimasut}
mattusersorne¦q	N	–rup, –rit
mattu¦sersorneq	N	{–sersornerup, –tilersornerup}, {–sersornerit, –tilersornerit}
mattusersorpaa	V	(no generation)
mattu¦sersorpoq	V	–tilersunngilaq
mattusersuivoq	V	(no generation)
mattu¦sigaaneq	N	{–sigaanerup, –tiligaanerup}, {–sigaanerit, –tiligaanerit}
mattusigaavoq	V	(no generation)
mattusiine¦q	N	–rup, –rit
mattus¦iineq	N	{–iinerup, –siinerup}, {–iinerit, –siinerit}
mattu¦siineq	N	{–siinerup, –tiliinerup}, {–siinerit, –tiliinerit}
mattusiivoq	V	(no generation)
mattusimaannarne¦q	N	–rup, –rit
mattusimaannarpoq	V	(no generation)
mattusimatinneqarpoq	V	(no generation)
mattusimatippaa	V	(no generation)
mattusiuppaa	V	(no generation)
mattusiussa¦q	N	–p, –t
mattu¦siussaq	N	{–siussap, –tiliussap}, {–siussat, –tiliussat}
mattu¦sooq	N	{–suup, –tuup}, {–suut, –tuut}
mattu¦soorsuaq	N	{–soorsuup, –toorsuup}, {–soorsuit, –toorsuit}
mattussaane¦q	N	–rup, –rit
mattussaavoq	V	(no generation)
mattussine¦q	N	–rup, –rit
mattussivoq	V	(no generation)
mattussuivoq	V	(no generation)
mattussu¦seq	N	–tsip, –tsit
mattut	N	–ip, –it
mattutaarivoq	V	(no generation)
mattutaarpaa	V	(no generation)
mattutaavoq	V	(no generation)
mattutissaliort¦oq	N	–up, –ut
mattutiss¦aliortoq	N	{–aliortup, –iortup}, {–aliortut, –iortut}
mattutissa¦q	N	–p, –t
mattutissia¦q	N	–p, –t
mattut¦sinneq	N	{–innerup, –sinnerup, –itinnerup}, {–innerit, –sinnerit, –itinnerit}
mattut¦sippoq	V	{–itinngilaq, –sinngilaq}
mattutsisaane¦q	N	–rup, –rit
mattutt¦oq	N	–up, –ut
mattuttoqarne¦q	N	–rup, –rit
mattuttoqatigiit	N, pl.	-
mattuvoq	V	(no generation)
matu	N	–p, –t
matuaa	V	(no generation)
matua¦raq	N	–qqap, –qqat
matuerfigaa	V	(no generation)
matuerpaa	V	(no generation)
matuerpoq	V	(no generation)
matuersaaserfi¦k	N	–up, –it
matuersaa¦serfik	N	{–serfiup, –tilerfiup}, {–serfiit, –tilerfiit}
matuer¦saaserfik	N	{–saaserfiup, –saatilerfiup, –taaserfiup, –taatilerfiup, –saaterfiup}, {–saaserfiit, –saatilerfiit, –taaserfiit, –taatilerfiit, –saaterfiit}
matuersaat	N	–ip, –it
matuer¦saat	N	{–saatip, –taatip}, {–saatit, –taatit}
matuersart¦oq	N	–up, –ut
matuersoorpoq	V	(no generation)
matuffissa¦q	N	–p, –t
matugisaliussa¦q	N	–p, –t
matugisa¦q	N	–p, –t
matuiiffigaa	V	(no generation)
matuiisart¦oq	N	–up, –ut
matuiuppaa	V	(no generation)
matujumaarpoq	V	(no generation)
matujuminaattarpoq	V	(no generation)
matujunnarpaa	V	(no generation)
matukannerpoq	V	(no generation)
matukkaa¦q	N	–p, –t
matuleris¦oq	N	–up, –ut
matulerpaa	V	(no generation)
matulersorpaa	V	(no generation)
matul¦ik	N	{–iup, –lip, –lup}, –lit
matuliuppaa	V	(no generation)
matuliussaavoq	V	(no generation)
matuliussa¦q	N	–p, –t
matuliutta¦gaq	N	–kkap, –kkat
matulluarsinnaanngilaq	V	(no generation)
matulluinnarpoq	V	(no generation)
ma¦tumaniippoq	V	{–ssumaniinngilaq, –tumaniinngilaq}
matuneqanngits¦oq	N	–up, –ut
matuneqarne¦q	N	–rup, –rit
matunissa¦q	N	–p, –t
matunngu¦aq	N	–up, –it
matupallappaa	V	(no generation)
matupallassaaq	V	(no generation)
matupallattarpaa	V	(no generation)
matusaaqqajaas¦oq	N	–up, –ut
matusaat	N	–ip, –it
matusaavoq	V	(no generation)
matusart¦oq	N	–up, –ut
matusimas¦oq	N	–up, –ut
matusimavoq	V	(no generation)
matusine¦q	N	–rup, –rit
matusiniarpoq	V	(no generation)
matusiniut	N	–ip, –it
matusiort¦oq	N	–up, –ut
matusissutissaqanngits¦oq	N	–up, –ut
matusivoq	V	(no generation)
matussuserpaa	V	(no generation)
matussu¦siisinnaassuseq	N	{–siisinnaassutsip, –tiliisinnaassutsip}, {–siisinnaassutsit, –tiliisinnaassutsit}
matussutissa¦q	N	–p, –t
matussutissaqanngits¦oq	N	–up, –ut
matutaat	N, pl.	-
matutarpaa	V	(no generation)
matutartaaserpaa	V	(no generation)
matuuisart¦oq	N	–up, –ut
matuvoq	V	(no generation)
Mauretanien	Prop	(no generation)
mavedans	N	–ip, –it
medaaliannanne¦q	N	–rup, –rit
medisteri	N	–p, –t
meeqqanoort¦oq	N	–up, –ut
meeqqat	N, pl.	-
meeqqerillaqqippoq	V	(no generation)
meeqqerisaannarpoq	V	(no generation)
meeqqeris¦oq	N	–up, –ut
meeqqerisuuvoq	V	(no generation)
meeqqeriviit	N, pl.	-
meeqqerivi¦k	N	–up, –it
meeqqerivimmii¦titsineq	N	{–sitsinerup, –titsinerup, –tsitsinerup}, {–sitsinerit, –titsinerit, –tsitsinerit}
meeqqerivoq	V	(no generation)
meeqqiorpoq	V	(no generation)
meeqqisaarpoq	V	(no generation)
meeqqisakatattarpoq	V	(no generation)
meeqqisarpoq	V	(no generation)
meeraajunnaarpoq	V	(no generation)
meeraane¦q	N	–rup, –rit
meeraanilersaarutit	N, pl.	-
meeraaqqerivi¦k	N	–up, –it
meeraa¦raq	N	–qqap, –qqat
meeraasaarpoq	V	(no generation)
meeraats¦oq	N	–up, –ut
meeraavallaarpoq	V	(no generation)
meeraavoq	V	(no generation)
meeralisarpoq	V	(no generation)
meerangas¦oq	N	–up, –ut
meerangassu¦seq	N	–tsip, –tsit
meeranngu¦aq	N	–up, –it
meerapalaa¦q	N	–p, –t
mee¦raq	N	–qqap, –qqat
meeraqarfigaa	V	(no generation)
meeraqarluart¦oq	N	–up, –ut
meeraqat	N	–ip, –it
meerarpallanne¦q	N	–rup, –rit
meerarpallappoq	V	(no generation)
meerarpallatt¦oq	N	–up, –ut
meerarpalunne¦q	N	–rup, –rit
meerarpaluppoq	V	(no generation)
meerarpalussu¦seq	N	–tsip, –tsit
meerarpalutt¦oq	N	–up, –ut
meerarsia¦q	N	–p, –t
meerartaarpoq	V	(no generation)
meerartaarsinnaannginne¦q	N	–rup, –rit
meerartaartarpoq	V	(no generation)
meerassa¦q	N	–p, –t
meerassivoq	V	(no generation)
meeratua¦q	N	–p, –t
meeravissial¦ik	N	{–iup, –lip, –lup}, –lit
meeravissiallit	N, pl.	-
meeravissia¦q	N	–p, –t
meeravissiartaarne¦q	N	–rup, –rit
meerpallappoq	V	(no generation)
meerpoq	V	(no generation)
meertorne¦q	N	–rup, –rit
meertorpoq	V	(no generation)
meerujussarpaa	V	(no generation)
meerujutsi¦ppoq	V	–nngilaq
meerujuus¦oq	N	–up, –ut
meerujuussu¦seq	N	–tsip, –tsit
meerujuuvoq	V	(no generation)
mekanikeri	N	–p, –t
Melanesien	Prop	(no generation)
meloni	N	–p, –t
meqqerfi¦k	N	–up, –it
meqqerfikippoq	V	(no generation)
meqqerfissuvoq	V	(no generation)
