Lexeme	WC	Flexion
tusarnaartitsine¦q	N	–rup, –rit
tusarnaartitsissutigineqartussat	N, pl.	-
tusarnaart¦oq	N	–up, –ut
tusarnaartut	N, pl.	-
tusarnaarumallaaraaq	V	(no generation)
tusarnaarut	N	–ip, –it
tusarnar¦aa	V	–inngilaa
tusarna¦rpaa	V	–nngilaa
tusarnarta¦q	N	–p, –t
tusarneqis¦oq	N	–up, –ut
tusarnerlu¦ppoq	V	–nngilaq
tusarn¦erpoq	V	–inngilaq
tusarners¦oq	N	–up, –ut
tusarner¦soq	N	{–sup, –tup}, {–sut, –tut}
tusarnertoqaaq	V	(no generation)
tusarnga¦rpaa	V	–nngilaa
tusarngarta¦q	N	–p, –t
tusarniaane¦q	N	–rup, –rit
tusarniaassut	N	–ip, –it
tusarniaasussaatitaane¦q	N	–rup, –rit
tusarniig¦aa	V	–inngilaa
tusarnii¦ppoq	V	–nngilaq
tusarniissu¦seq	N	–tsip, –tsit
tusarniits¦oq	N	–up, –ut
tusarnissu¦seq	N	–tsip, –tsit
tusa¦rpaa	V	–nngilaa
tusa¦rpoq	V	–nngilaq
tusarsaajunnaa¦rpoq	V	–nngilaq
tusarsaas¦oq	N	–up, –ut
tusarsaa¦voq	V	–nngilaq
tusarsinnaa¦vaa	V	–nngilaa
tusartaat	N	–ip, –it
tusartaa¦tilerineq	N	{–serinerup, –tilerinerup}, {–serinerit, –tilerinerit}
tusarti	N	–p, –t
tusartuarpaa	V	(no generation)
tusasaarpoq	V	(no generation)
tusassaa¦rpaa	V	–nngilaa
tusassaa¦rpoq	V	–nngilaq
tusassaa¦voq	V	–nngilaq
tusassarl¦erpoq	V	–inngilaq
tusatsia¦gaq	N	–kkap, –kkat
tusatsiarpoq	V	(no generation)
tusialaa¦rpoq	V	–nngilaq
tusiapillaa¦voq	V	–nngilaq
tusia¦ppoq	V	–nngilaq
tusilarluinnart¦oq	N	–up, –ut
tusilarne¦q	N	–rup, –rit
tusila¦rpoq	V	–nngilaq
tusilartaanna¦rpoq	V	–nngilaq
tusilart¦oq	N	–up, –ut
tusilartoqarfi¦k	N	–up, –it
tusilartuiu¦voq	V	–nngilaq
tusillaatig¦aa	V	–inngilaa
tusillakkiart¦orpoq	V	–unngilaq
tusillannart¦oq	N	–up, –ut
tusilla¦ppoq	V	–nngilaq
tusilla¦rpoq	V	–nngilaq
tusind	Num	{–it, –ip}, –it
tusindilikkaat	N, pl.	-
tusinnaa¦voq	V	–nngilaq
tusinna¦q	N	–p, –t
tusinti	Num	(no generation)
tussaallaqqi¦ppoq	V	–nngilaq
Tussaa¦q	N	–p, –t
Tussaa¦q	Prop	–p
Tussa¦aq	V	–nngilaq
tussaa¦rpoq	V	–nngilaq
tussaa¦voq	V	–nngilaq
tussamisaa¦rpaa	V	–nngilaa
tussapinna¦rpoq	V	–nngilaq
tussapi¦ppoq	V	–nngilaq
tussa¦rpaa	V	–nngilaa
tuss¦erpaa	V	–inngilaa
tussiaasi¦orpoq	V	–unngilaq
tussiaa¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
tussiaasiort¦oq	N	–up, –ut
tussiaa¦siortoq	N	{–siortup, –tiliortup}, {–siortut, –tiliortut}
tussiaat	N	–ip, –it
tussiaatig¦aa	V	–inngilaa
Tussiaatit	N, pl.	-
tussiaqattaa¦rpoq	V	–nngilaq
tussiaqattaartut	N, pl.	-
tussiaqattaarutit	N, pl.	-
tussiarfig¦aa	V	–inngilaa
tussiarfissu¦aq	N	–up, –it
tussia¦rpoq	V	–nngilaq
tussiarumatoqaaq	V	(no generation)
tussiataa¦rpoq	V	–nngilaq
tussi¦k	N	–up, –it
tussiu¦ppaa	V	–tinngilaa
tussiu¦siorneq	N	{–siornerup, –tiliornerup}, {–siornerit, –tiliornerit}
tussiussis¦oq	N	–up, –ut
tussiussi¦voq	V	–nngilaq
tussiut	N	–ip, –it
tussiutaarut	N	–ip, –it
tussiutaasat	N, pl.	-
tussiutaa¦voq	V	–nngilaq
tussiutig¦aa	V	–inngilaa
tussiutit	N, pl.	-
tussiutitaa¦rpoq	V	–nngilaq
tussiuttuinna¦rpaa	V	–nngilaa
tussuninna¦rpoq	V	–nngilaq
tussuni¦ppoq	V	–nngilaq
tussunngunart¦oq	N	–up, –ut
tussunngus¦oq	N	–up, –ut
tussunngu¦voq	V	–nngilaq
tussut	N	–ip, –it
tussutissa¦q	N	–p, –t
tussutit	N, pl.	-
tusug¦aa	V	–inngilaa
tusunert¦ooq	N	–uup, –uut
tusunngu¦voq	V	–nngilaq
tusu¦voq	V	–nngilaq
tute¦raq	N	–qqap, –qqat
tuteri¦aq	N	–ssap, –ssat
tutinerlu¦ppoq	V	–nngilaq
tutinertu¦voq	V	–nngilaq
tutinne¦q	N	–rup, –rit
tuti¦ppaa	V	–nngilaa
tutisi¦voq	V	–nngilaq
tutis¦oorpaa	V	–uunngilaa
tuti¦vaa	V	–nngilaa
tuti¦voq	V	–nngilaq
tutoqa¦rpoq	V	–nngilaq
tutsa¦q	N	–p, –t
tutsaqanngilaq	V	(no generation)
tutsarii¦ppoq	V	–nngilaq
tutsari¦ppoq	V	–nngilaq
tutsarissi¦voq	V	–nngilaq
tutsarli¦orpaa	V	–unngilaa
tutsarli¦orpoq	V	–unngilaq
tutsarlui¦voq	V	–nngilaq
tutsarlunne¦q	N	–rup, –rit
tutsarlu¦ppaa	V	–nngilaa
tutsarlu¦ppoq	V	–nngilaq
tutsarlutt¦oq	N	–up, –ut
tutsi¦ppaa	V	–nngilaa
tutsiukkalua¦rpoq	V	–nngilaq
tutsiullua¦rpoq	V	–nngilaq
tutsiunnerlu¦ppoq	V	–nngilaq
tutsiu¦ppaa	V	–tinngilaa
tutsiu¦ppoq	V	–tinngilaq
tutsiveeru¦ppoq	V	–tinngilaq
tutsuig¦aa	V	–inngilaa
tutsuiginaqaaq	V	(no generation)
tutsuigina¦rpoq	V	–nngilaq
tutsuiginart¦oq	N	–up, –ut
tutsuiginassu¦seq	N	–tsip, –tsit
tutsuiginngilaa	V	(no generation)
tutsuiginninnginne¦q	N	–rup, –rit
tutsut	N	–ip, –it
tutsutig¦aa	V	–inngilaa
tutsutiginngilaa	V	(no generation)
tuttorsuali¦ppaa	V	–nngilaa
tuttorsu¦aq	N	–up, –it
tuttorujussu¦aq	N	–up, –it
Tuttu	N	–p, –t
tuttu	N	–p, –t
tuttuaraa¦voq	V	–nngilaq
tuttua¦raq	N	–qqap, –qqat
tuttuara¦rpoq	V	–nngilaq
tuttua¦voq	V	–nngilaq
tuttunngu¦aq	N	–up, –it
tuttunnialersaarpoq	V	(no generation)
tuttunnia¦q	N	–p, –t
tuttunniarajuppoq	V	(no generation)
tuttunniarfi¦k	N	–up, –it
tuttunniarfimmii¦ppoq	V	–nngilaq
tuttunniarne¦q	N	–rup, –rit
tuttunniarpassuit	N, pl.	-
tuttunnia¦rpoq	V	–nngilaq
tuttu¦ppoq	V	–nngilaq
tuttusinia¦rpoq	V	–nngilaq
tuttusisinnaanngilaq	V	(no generation)
tuttusi¦voq	V	–nngilaq
tuttussassiissutit	N, pl.	-
tuttusunnialaa¦q	N	–p, –t
tuttut	N, pl.	-
tuttuta¦q	N	–p, –t
tuttutar¦aa	V	–inngilaa
tuttutarpassuaqa¦rpoq	V	–nngilaq
tuttut¦ooq	N	–uup, –uut
tuttutsuilli¦voq	V	–nngilaq
tuttutsui¦ppoq	V	–nngilaq
tuttuttaanna¦rpoq	V	–nngilaq
tuttuusa¦q	N	–p, –t
tuttuuteqarfi¦k	N	–up, –it
tuttuuteqarne¦q	N	–rup, –rit
tuttuutil¦ik	N	{–iup, –lip, –lup}, –lit
tutu¦k	N	–up, –it
tutukkunnaa¦rpoq	V	–nngilaq
tutunnguukkiart¦orpoq	V	–unngilaq
tutunnguu¦ppoq	V	–tinngilaq
tutunnguussinnaa¦voq	V	–nngilaq
tutu¦ppoq	V	–nngilaq
tutussu¦aq	N	–up, –it
tuuaaki¦ppoq	V	–nngilaq
tuuaakivi¦ppoq	V	–nngilaq
tuuaal¦ik	N	{–iup, –lip, –lup}, –lit
tuuaali¦ppoq	V	–nngilaq
tuuaalissu¦aq	N	–up, –it
tuuaal¦issuaq	N	{–ersuup, –issuup}, {–ersuit, –issuit}
tuuaa¦q	N	–p, –t
tuualla¦ppoq	V	–nngilaq
tuuffi¦k	N	–up, –it
tuuffilers¦orpaa	V	–unngilaa
tuugaaki¦ppoq	V	–nngilaq
tuugaakivi¦ppoq	V	–nngilaq
tuugaal¦ik	N	{–iup, –lip, –lup}, –lit
tuugaali¦ppoq	V	–nngilaq
tuugaalissu¦aq	N	–up, –it
tuugaal¦issuaq	N	{–ersuup, –issuup}, {–ersuit, –issuit}
tuugaa¦q	N	–p, –t
tuugaarmi¦ppoq	V	–nngilaq
tuuju¦k	N	–up, –it
tuuju¦ppaa	V	–nngilaa
tuukkaaja¦rpoq	V	–nngilaq
tuukkaal¦ik	N	{–iup, –lip, –lup}, –lit
tuukkaars¦erpoq	V	–inngilaq
tuukkal¦erpoq	V	–inngilaq
tuukkal¦ik	N	{–iup, –lip, –lup}, –lit
tuukka¦q	N	–p, –t
tuukkarsual¦ik	N	{–iup, –lip, –lup}, –lit
tuukkartaa¦rpoq	V	–nngilaq
tuukk¦erpaa	V	–inngilaa
tuukk¦erpoq	V	–inngilaq
tuulli¦k	N	–up, –it
tuullingusaa¦q	N	–p, –t
tuullinnia¦rpoq	V	–nngilaq
tuulli¦ppoq	V	–nngilaq
tuumialla¦ppoq	V	–nngilaq
tuumi¦voq	V	–nngilaq
tuummassi¦voq	V	–nngilaq
tuummissutig¦aa	V	–inngilaa
t¦uummissutigaa	V	{–ooVCummissutiginngilaa, –uujummissutiginngilaa, –uummissutiginngilaa}
tuummi¦voq	V	–nngilaq
tuunngusa¦q	N	–p, –t
tuunngusa¦rpaa	V	–nngilaa
tuu¦ppaa	V	–tinngilaa
tuu¦ppoq	V	–tinngilaq
tuusaa¦q	N	–p, –t
tuusaa¦voq	V	–nngilaq
tuusa¦k	N	–ap, –at
tuusa¦q	N	–p, –t
tuusassu¦aq	N	–up, –it
tuusinti	Num	(no generation)
tuusintillit	N	(no generation)
tuussa¦q	N	–p, –t
tuussaqqi¦ppoq	V	–nngilaq
tuussarsi¦voq	V	–nngilaq
tuussassia¦q	N	–p, –t
tuussia¦q	N	–p, –t
tuussi¦voq	V	–nngilaq
tuussut	N	–ip, –it
tuussutaa¦voq	V	–nngilaq
tuutsine¦q	N	–rup, –rit
tuutsinert¦ooq	N	–uup, –uut
tuutsinn¦erpoq	V	–inngilaq
tuutsi¦voq	V	–nngilaq
tv-qarfi¦k	N	–up, –it
Tyrkiam¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut}
Tyrkiamioq	N	(no generation)
Tyrkiamiu	N	–p, –t
tysk¦eq	N	–ip, –it
tyskit	N, pl.	-
