Lexeme	WC	Flexion
ujarliu¦ppaa	V	–tinngilaa
ujarliut	N	–ip, –it
ujarliutaa¦voq	V	–nngilaq
ujarliutit	N, pl.	-
uja¦rpaa	V	–nngilaa
ujart¦orpaa	V	–unngilaa
ujartuarpaa	V	(no generation)
ujartuine¦q	N	–rup, –rit
ujarusukkaluaqaa	V	(no generation)
ujasserala¦voq	V	–nngilaq
ujatsiuserfi¦k	N	–up, –it
ujatsiu¦serfik	N	{–serfiup, –tilerfiup}, {–serfiit, –tilerfiit}
ujatsius¦erpoq	V	–inngilaq
ujatsiu¦serpoq	V	{–sinngilaq, –tilinngilaq}
ujatsiut	N	–ip, –it
ujatsiut	N, pl.	-
ujatsiutaars¦erpoq	V	–inngilaq
ujatsiutissia¦q	N	–p, –t
ujatsiutit	N, pl.	-
ujor¦oq	N	–up, –ut
ujui¦ppoq	V	–nngilaq
ujukkua¦q	N	–p, –t
ujukkuart¦orpoq	V	–unngilaq
ujukkuar¦torpoq	V	{–sunngilaq, –tunngilaq}
ujukkuartuusi¦orpoq	V	–unngilaq
ujukkuartuu¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
ujukkuartuut	N	–ip, –it
ujukkuartuut	N, pl.	-
ujumi¦k	N	–p, –t
ujumi¦ppoq	V	–nngilaq
ujunnguart¦orpoq	V	–unngilaq
ujunnguj¦oorpaa	V	–uunngilaa
ujunnguj¦oorpoq	V	–uunngilaq
ujunngujoorut	N	–ip, –it
ujunngujoorut	N, pl.	-
ujunngujoorutig¦aa	V	–inngilaa
ujussuala¦voq	V	–nngilaq
ujussula¦voq	V	–nngilaq
ujussu¦ppoq	V	–nngilaq
ukal¦eq	N	–lip, –lit
ukaleraji¦k	N	–up, –it
ukaleriaasa¦q	N	–p, –t
ukaleri¦aq	N	–ssap, –ssat
ukal¦erpoq	V	–inngilaq
ukalersal¦ik	N	{–iup, –lip, –lup}, –lit
ukalia¦q	N	–p, –t
ukaliatsia¦q	N	–ap, –at
ukaliatsia¦q	N	–p, –t
ukaliatsi¦aq	N	–up, –it
ukaliatsiaqa¦rpoq	V	–nngilaq
ukalingaja¦ppoq	V	–nngilaq
ukalinngu¦aq	N	–up, –it
ukaliusa¦q	N	–p, –t
ukallia¦q	N	–p, –t
ukalli¦orpoq	V	–unngilaq
ukamaa¦ppaa	V	–tinngilaa
ukamarfi¦k	N	–up, –it
ukama¦rpoq	V	–nngilaq
ukamart¦oq	N	–up, –ut
ukamarusaarfi¦k	N	–up, –it
ukamarusaa¦rpoq	V	–nngilaq
ukamarusaarti¦ppaa	V	–nngilaa
ukeeriaraluarniarpoq	V	(no generation)
ukeruukkaluttuinna¦rpoq	V	–nngilaq
ukeruu¦ppoq	V	–tinngilaq
ukiaa¦voq	V	–nngilaq
ukiajaa¦rpoq	V	–nngilaq
ukiakkut	N, pl.	-
ukialereeraluarpoq	V	(no generation)
ukia¦q	N	–p, –t
ukiaria¦q	N	–p, –t
ukiarpalu¦ppoq	V	–nngilaq
ukia¦rpoq	V	–nngilaq
ukiarsa¦rpoq	V	–nngilaq
ukiassa¦q	N	–p, –t
ukigaluttuinna¦rpoq	V	–nngilaq
ukiiffig¦aa	V	–inngilaa
ukiigaluarniarpoq	V	(no generation)
ukiigaluarnikuu¦voq	V	–nngilaq
ukiine¦q	N	–rup, –rit
ukiisi¦ppaa	V	–nngilaa
ukiisissa¦q	N	–p, –t
ukiivi¦k	N	–up, –it
ukiivissarsi¦voq	V	–nngilaq
ukiivissi¦ppoq	V	–nngilaq
ukiiviu¦voq	V	–nngilaq
ukii¦voq	V	–nngilaq
ukilatsis¦oq	N	–up, –ut
ukilatsi¦voq	V	–nngilaq
ukinga¦voq	V	–nngilaq
ukinngat	N	–ip, –it
ukinngataa¦voq	V	–nngilaq
ukinngatig¦aa	V	–inngilaa
uki¦oq	N	–up, –ut
ukioqal¦erpoq	V	–inngilaq
ukioqalersimagaluarpoq	V	(no generation)
ukioqa¦rpoq	V	–nngilaq
ukioqat	N	–ip, –it
ukioqatig¦aa	V	–inngilaa
ukioqatigiit	N, pl.	-
ukioqqortusilluarne¦q	N	–rup, –rit
ukioqqortussu¦seq	N	–tsip, –tsit
ukiori¦k	N	–up, –it
ukiori¦ppoq	V	–nngilaq
ukiorissaa¦rpoq	V	–nngilaq
ukiorissi¦voq	V	–nngilaq
ukiorlu¦k	N	–up, –it
ukiorluu¦voq	V	–nngilaq
uki¦orpoq	V	–unngilaq
ukiortaa¦q	N	–p, –t
ukiortaarsiorne¦q	N	–rup, –rit
ukiortaarsi¦orpoq	V	–unngilaq
ukiorta¦q	N	–p, –t
uki¦ppaa	V	–nngilaa
ukisaa¦rpoq	V	–nngilaq
ukisaasi¦orpoq	V	–unngilaq
ukisaa¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
ukisaat	N	–ip, –it
ukisaa¦voq	V	–nngilaq
ukisa¦q	N	–p, –t
ukisigaju¦ppoq	V	–nngilaq
ukisine¦q	N	–rup, –rit
ukisi¦voq	V	–nngilaq
ukissut	N	–ip, –it
ukitsi¦voq	V	–nngilaq
ukiukits¦oq	N	–up, –ut
ukiukkut	N, pl.	-
ukiul¦erpoq	V	–inngilaq
ukiul¦ik	N	{–iup, –lip, –lup}, –lit
ukiumoort¦oq	N	–up, –ut
ukiutoq¦aq	N	{–qap, –ap}, {–qat, –at}
ukiutoqarsi¦orpoq	V	–unngilaq
ukiuuallaaqaaq	V	(no generation)
ukiuukkiart¦orpaa	V	–unngilaa
ukiuu¦ppaa	V	–tinngilaa
ukiuussa¦q	N	–p, –t
ukiuu¦voq	V	–nngilaq
uki¦voq	V	–nngilaq
ukkanneqal¦erpoq	V	–inngilaq
ukkanneqa¦rpoq	V	–nngilaq
ukka¦ppaa	V	–tinngilaa
ukka¦q	N	–ap, –at
ukkarmii¦ppoq	V	–nngilaq
ukkarmiu	N	–p, –t
ukkasiu¦ppaa	V	–tinngilaa
ukka¦siuppaa	V	{–siutinngilaa, –tiliutinngilaa}
ukkassine¦q	N	–rup, –rit
ukkassi¦voq	V	–nngilaq
ukkat	N	–ip, –it
ukkataa¦voq	V	–nngilaq
ukkata¦q	N	–p, –t
ukkataqal¦erpoq	V	–inngilaq
ukkatar¦aa	V	–inngilaa
ukkatarinnitt¦oq	N	–up, –ut
ukkatig¦aa	V	–inngilaa
ukkiaarne¦q	N	–rup, –rit
ukkillua¦rpaa	V	–nngilaa
ukki¦ppaa	V	–sinngilaa
ukkis¦erpaa	V	–inngilaa
ukkissa¦q	N	–p, –t
ukkissine¦q	N	–rup, –rit
ukkissi¦voq	V	–nngilaq
ukkivig¦aa	V	–inngilaa
ukkivigiinna¦rpaa	V	–nngilaa
ukkua¦q	N	–p, –t
ukkus¦erpaa	V	–inngilaa
ukku¦serpaa	V	{–sinngilaa, –tilinngilaa}
ukkusi¦k	N	–up, –it
Ukkusissa¦q	N	–p, –t
Ukkusissa¦q	Prop	–p
ukkusissa¦q	N	–p, –t
ukkusissaqa¦rpoq	V	–nngilaq
ukkusissarta¦rpoq	V	–nngilaq
Ukkusissat	N, pl.	-
Ukkusissat	Prop, pl.	-
ukkusisseraaq	V	(no generation)
ukkusisseri¦voq	V	–nngilaq
ukkusissiarfi¦k	N	–up, –it
ukkusissia¦rpoq	V	–nngilaq
ukkusissiarta¦rpoq	V	–nngilaq
ukkusissi¦orpoq	V	–unngilaq
ukkusiss¦iorpoq	V	{–iunngilaq, –aliunngilaq}
ukkusissiortaanna¦rpoq	V	–nngilaq
ukkusissiuut	N	–ip, –it
ukkusissiuuteqa¦rpoq	V	–nngilaq
ukkut	N	–ip, –it
ukkutaa¦voq	V	–nngilaq
uk¦ooq	N	–uup, –uut
ukoqatigiit	N, pl.	-
ukortiik	Interj	(no generation)
uku	Pron, pl.	–a
ukuaasa¦q	N	–p, –t
ukuak¦oq	N	–up, –ut
uku¦aq	N	–ssap, –ssat
ukuar¦aa	V	–inngilaa
ukuarluar¦aa	V	–inngilaa
ukuarluarisa¦q	N	–p, –t
ukuarlua¦rpoq	V	–nngilaq
ukuartaa¦q	N	–p, –t
ukuinna¦rpoq	V	–nngilaq
ukujart¦orpoq	V	–unngilaq
ukukkiart¦orpoq	V	–unngilaq
ukulluersaa¦rpoq	V	–nngilaq
ukullui¦ppoq	V	–nngilaq
ukulluisaa¦rpoq	V	–nngilaq
ukulluits¦oq	N	–up, –ut
ukuma¦rpoq	V	–nngilaq
ukumart¦oq	N	–up, –ut
ukumartuanngua¦rpoq	V	–nngilaq
ukungaa¦rpoq	V	–nngilaq
ukunga¦voq	V	–nngilaq
uku¦ppaa	V	–tinngilaa
uku¦ppoq	V	–nngilaq
ukusarfig¦aa	V	–inngilaa
ukusarfigiti¦ppoq	V	–nngilaq
ukusa¦rpoq	V	–nngilaq
ukusart¦oq	N	–up, –ut
ukusoorfig¦aa	V	–inngilaa
ukus¦oorpoq	V	–uunngilaq
ukussiukkuma¦vaa	V	–nngilaa
ukussiu¦ppaa	V	–tinngilaa
ukussiu¦ppoq	V	–tinngilaq
ukuti¦ppaa	V	–nngilaa
ukut¦ippaa	V	{–itinngilaa, –sinngilaa}
ukuts¦eq	N	–ip, –it
ukutserissaas¦erpaa	V	–inngilaa
ukutserissaa¦serpaa	V	{–sinngilaa, –tilinngilaa}
ukutseri¦ssaaserpaa	V	{–ssaasinngilaa, –ssaatilinngilaa, –ttaasinngilaa, –ttaatilinngilaa}
ukutserissaat	N	–ip, –it
ukutseri¦ssaat	N	{–ssaatip, –ttaatip}, {–ssaatit, –ttaatit}
ukutserissa¦rpaa	V	–nngilaa
ukutseri¦voq	V	–nngilaq
ukutserlu¦ppoq	V	–nngilaq
ukutsileri¦voq	V	–nngilaq
ukutsinnguna¦rpoq	V	–nngilaq
ukutsinngutu¦voq	V	–nngilaq
ukutsinngu¦voq	V	–nngilaq
uku¦voq	V	–nngilaq
ulam¦erpoq	V	–inngilaq
ulamersa¦rpaa	V	–nngilaa
ulamert¦oq	N	–up, –ut
ulamer¦toq	N	{–sup, –tup}, {–sut, –tut}
ulamertuinnaa¦voq	V	–nngilaq
ulamer¦tuinnaavoq	V	{–suinnaanngilaq, –tuinnaanngilaq}
ulammari¦ppoq	V	–nngilaq
ulammarissa¦rpaa	V	–nngilaa
ulammarissi¦voq	V	–nngilaq
ulammariss¦oq	N	–up, –ut
ulammari¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
ulammarivi¦ppoq	V	–nngilaq
ulammusa¦q	N	–p, –t
ulannerusa¦q	N	–p, –t
ulapaa¦rpoq	V	–nngilaq
ulapaarti¦ppaa	V	–nngilaa
ulapaarutig¦aa	V	–inngilaa
ulapersilluinna¦rpaa	V	–nngilaa
ulapersillu¦innarpaa	V	{–aannanngilaa, –innanngilaa}
ulapersi¦vaa	V	–nngilaa
ulapig¦aa	V	–inngilaa
ulapikatalluinnalereerpoq	V	(no generation)
ulapikatattaraluarpoq	V	(no generation)
ulapikatatta¦rpoq	V	–nngilaq
ulapippallaarpalu¦ppoq	V	–nngilaq
ulapippallaartaqaaq	V	(no generation)
ulapi¦ppoq	V	–nngilaq
ulapisaat	N	–ip, –it
ulapisaatig¦aa	V	–inngilaa
ulapisaa¦voq	V	–nngilaq
ulapisa¦rpaa	V	–nngilaa
ulapisa¦rpoq	V	–nngilaq
ulapissut	N	–ip, –it
ulapissutig¦aa	V	–inngilaa
ulapiti¦ppaa	V	–nngilaa
ulapi¦tippaa	V	{–sinngilaa, –tinngilaa, –tsinngilaa}
ulapittorsu¦uvoq	V	{–aanngilaq, –unngilaq}
ulappus¦erpoq	V	–inngilaq
ulappu¦serpoq	V	{–sinngilaq, –tilinngilaq}
ulapput	N	–ip, –it
ulapputaa¦rpoq	V	–nngilaq
ulapputaarutig¦aa	V	–inngilaa
ulapputaavi¦ppoq	V	–nngilaq
ulapputeqaqaaq	V	(no generation)
ulapputig¦aa	V	–inngilaa
ulapputil¦ik	N	{–iup, –lip, –lup}, –lit
ularu¦ppaa	V	–tinngilaa
ularussaa¦voq	V	–nngilaq
ularussine¦q	N	–rup, –rit
ularussi¦voq	V	–nngilaq
ulassu¦ppaa	V	–tinngilaa
ulatsa¦ppoq	V	–nngilaq
ulatsatsi¦ppaa	V	–nngilaa
uleerneqa¦rpoq	V	–nngilaq
ul¦eerpaa	V	–iinngilaa
ul¦eerpoq	V	–iinngilaq
uleersima¦voq	V	–nngilaq
uleersi¦ppaa	V	–nngilaa
uleersi¦voq	V	–nngilaq
uleeru¦ppoq	V	–tinngilaq
uleerutivi¦ppoq	V	–nngilaq
uleerutt¦oorpoq	V	–uunngilaq
uleqattaarfig¦aa	V	–inngilaa
uleqattaa¦rpoq	V	–nngilaq
uleqattaarti¦ppaa	V	–nngilaa
uleqqajart¦orpoq	V	–unngilaq
uleqqane¦q	N	–rup, –rit
uleqqa¦voq	V	–nngilaq
Ulersu¦aq	N	–up, –it
ulersu¦aq	N	–up, –it
uleruloorne¦q	N	–rup, –rit
ulerunnaqaaq	V	(no generation)
uleru¦ppaa	V	–tinngilaa
ulerussisi¦ppaa	V	–nngilaa
ulerussi¦voq	V	–nngilaq
uli	N	–p, –t
ulig¦aa	V	–inngilaa
uliga¦rpaa	V	–nngilaa
uligartuinnaa¦vaa	V	–nngilaa
uligiil¦ik	N	{–iup, –lip, –lup}, –lit
uligiuma¦vaa	V	–nngilaa
uligu¦aq	N	–ssap, –ssat
uliguarsu¦aq	N	–up, –it
uliguartaa¦rpoq	V	–nngilaq
uligui¦aq	N	–ssap, –ssat
uliguss¦erpoq	V	–inngilaq
uligussiu¦ppaa	V	–tinngilaa
uliine¦q	N	–rup, –rit
uli¦k	N	–up, –it
ulika¦rpoq	V	–nngilaq
ulikarti¦ppaa	V	–nngilaa
ulikattarne¦q	N	–rup, –rit
ulikatta¦rpoq	V	–nngilaq
ulikattarsimaqaaq	V	(no generation)
ulikattartua¦rpoq	V	–nngilaq
ulikkaapajaakannerpoq	V	(no generation)
ulikkaaqqinnaarpoq	V	(no generation)
ulikkaaqqius¦erpaa	V	–inngilaa
ulikkaaqqiu¦serpaa	V	{–sinngilaa, –tilinngilaa}
ulikkaaqqiut	N	–ip, –it
ulikkaa¦rpaa	V	–nngilaa
ulikkaarpallaa¦rpaa	V	–nngilaa
ulikkaarpallaa¦rpoq	V	–nngilaq
ulikkaa¦rpoq	V	–nngilaq
ulikkaart¦oorpoq	V	–uunngilaq
ulikkaartoorti¦ppaa	V	–nngilaa
ulikkaart¦oq	N	–up, –ut
ulikkaaru¦ppaa	V	–tinngilaa
ulikkaa¦rut	N	{–rutip, –qutip}, {–rutit, –qutit}
ulikkaarutig¦aa	V	–inngilaa
ulikkaa¦rutigaa	V	{–rutiginngilaa, –qutiginngilaa}
ulikkaarutissa¦q	N	–p, –t
ulikkaa¦rutissaq	N	{–rutissap, –qutissap}, {–rutissat, –qutissat}
ulikkaavikkallarpoq	V	(no generation)
ulikkaavi¦ppoq	V	–nngilaq
ulikkaavissanngilaq	V	(no generation)
ulikkaavissimas¦oq	N	–up, –ut
ulikkiartorlualersimavoq	V	(no generation)
ulikkiartornavianngilaq	V	(no generation)
ulikkiartorniarpoq	V	(no generation)
ulikkiart¦orpoq	V	–unngilaq
ulikkiartorunnaarpoq	V	(no generation)
ulikkiartorusaarpoq	V	(no generation)
ulikkiartunngilaq	V	(no generation)
ulikkiartupiloorpoq	V	(no generation)
ulikkiartussa¦aq	V	–nngilaq
ulimaa¦q	N	–p, –t
ulimaaqa¦rpoq	V	–nngilaq
ulimaasisa¦rpoq	V	–nngilaq
ulimaassa¦q	N	–p, –t
ulimaassisa¦rpoq	V	–nngilaq
ulimaassu¦aq	N	–up, –it
ulimaat	N	–ip, –it
ulimaat	N, pl.	-
ulimaatissa¦q	N	–p, –t
ulimallaqqi¦ppoq	V	–nngilaq
ulimane¦q	N	–rup, –rit
ulimasa¦q	N	–p, –t
ulimasuu¦voq	V	–nngilaq
ulima¦vaa	V	–nngilaa
ulima¦voq	V	–nngilaq
ulimmakoqanngilaq	V	(no generation)
ulimmakoqaqaaq	V	(no generation)
ulimmaku	N	–p, –t
ulimmarluku	N	–p, –t
ulimmavi¦k	N	–up, –it
ulim¦oorpoq	V	–uunngilaq
ulimukarne¦q	N	–rup, –rit
ulimukarpallaa¦rpoq	V	–nngilaq
ulimuka¦rpoq	V	–nngilaq
ulinne¦q	N	–rup, –rit
ulinnerpaaffi¦k	N	–up, –it
ulinnerpaa¦ffik	N	{–ffiup, –juffiup}, {–ffiit, –juffiit}
ulinnersu¦aq	N	–up, –it
ulinnerusaa¦q	N	–p, –t
ulinngaa¦rpoq	V	–nngilaq
ulinngas¦oorpoq	V	–uunngilaq
ulinngasoorti¦ppaa	V	–nngilaa
ulinnga¦voq	V	–nngilaq
ulinnikinnerpaa¦ffik	N	{–ffiup, –juffiup}, {–ffiit, –juffiit}
uli¦ppaa	V	–nngilaa
uli¦ppoq	V	–nngilaq
ulissa¦q	N	–p, –t
ulissimaqaaq	V	(no generation)
ulissima¦voq	V	–nngilaq
ulissi¦voq	V	–nngilaq
uliss¦orpaa	V	–unngilaa
ulissu¦aq	N	–up, –it
ulitaa¦voq	V	–nngilaq
ulita¦q	N	–p, –t
ulitassaa¦voq	V	–nngilaq
ulitassa¦q	N	–p, –t
uliti¦ppaa	V	–nngilaa
ulitsisaanna¦rpoq	V	–nngilaq
ulitsisa¦rpoq	V	–nngilaq
ulitsi¦voq	V	–nngilaq
ulittorsuu¦voq	V	–nngilaq
ulittorsu¦uvoq	V	{–aanngilaq, –unngilaq}
uli¦ttorsuuvoq	V	{–ssorsuaanngilaq, –ssorsuunngilaq, –ttorsuaanngilaq, –ttorsuunngilaq}
uliunnaa¦q	N	–p, –t
uliunna¦ppaa	V	–nngilaa
uliunna¦ppoq	V	–nngilaq
uliusaa¦q	N	–p, –t
uliut	N	–ip, –it
ullaajunnaar¦soq	N	{–sup, –tup}, {–sut, –tut}
ullaaju¦voq	V	–nngilaq
ullaakkorsiorfi¦k	N	–up, –it
ullaakkorsi¦orpoq	V	–unngilaq
ullaakkorsiorta¦rpoq	V	–nngilaq
ullaakkorsiut	N	–ip, –it
ullaakkorsiutaa¦voq	V	–nngilaq
ullaakkorsiutit	N, pl.	-
ullaakkut	N, pl.	-
ullaanngu¦aq	N	–up, –it
ullaa¦q	N	–p, –t
ullaaralaanngu¦aq	N	–up, –it
ullaaralaa¦q	N	–p, –t
ullaaria¦q	N	–p, –t
ullaaria¦rpoq	V	–nngilaq
ullaarorpallaanngilaq	V	(no generation)
ullaar¦orpoq	V	–unngilaq
ullaarortaanna¦rpoq	V	–nngilaq
ullaarsarnaanngu¦aq	N	–up, –it
ullaarsarne¦q	N	–rup, –rit
ullaarsarn¦erpoq	V	–inngilaq
ullaarsi¦orpoq	V	–unngilaq
ullaarsiut	N	–ip, –it
ullaassa¦q	N	–p, –t
ullaavallaa¦rpoq	V	–nngilaq
ullaa¦voq	V	–nngilaq
ullasaassu¦aq	N	–up, –it
ullasaat	N	–ip, –it
ulligalla¦rpoq	V	–nngilaq
ullisaat	N	–ip, –it
ullisa¦rpoq	V	–nngilaq
ullisi¦ppaa	V	–nngilaa
ulli¦voq	V	–nngilaq
ull¦oq	N	–up, –ut
ulloqeqqa¦rpoq	V	–nngilaq
ulloqeqqasi¦orpoq	V	–unngilaq
ulloqeqqasiutit	N, pl.	-
ulloriaasalia¦q	N	–p, –t
ulloriaasali¦orpoq	V	–unngilaq
ulloriaasanngu¦aq	N	–up, –it
ulloriaasa¦q	N	–p, –t
ulloriaa¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
ulloriaa¦siorsinnaavoq	V	{–siorsinnaanngilaq, –tiliorsinnaanngilaq}
ullori¦aq	N	–ssap, –ssat
ulloriarsiorfi¦k	N	–up, –it
ulloriarsiorne¦q	N	–rup, –rit
ulloriarsi¦orpoq	V	–unngilaq
ulloriarsiort¦oq	N	–up, –ut
ulloriarsu¦aq	N	–up, –it
ullormusia¦q	N	–p, –t
ullormusiaqarsinnaatitaane¦q	N	–rup, –rit
ullormusiat	N, pl.	-
ullororluanngits¦oq	N	–up, –ut
ullororlua¦rpoq	V	–nngilaq
ullor¦orpoq	V	–unngilaq
ullorpaattoorti¦ppoq	V	–nngilaq
ull¦orpoq	V	–unngilaq
ullorsiorne¦q	N	–rup, –rit
ullorsi¦orpoq	V	–unngilaq
ullorsiutit	N, pl.	-
ullortunaa¦rpoq	V	–nngilaq
Ullortune¦q	N	–rup, –rit
ullortune¦q	N	–rup, –rit
ullortunersiorne¦q	N	–rup, –rit
ullortusi¦voq	V	–nngilaq
ulloruarsaa¦rpoq	V	–nngilaq
ullorullart¦oq	N	–up, –ut
ulloruttorpoq	V	(no generation)
ullualuinnannguit	N, pl.	-
ullualunnguit	N, pl.	-
ullu¦erpoq	V	–inngilaq
ulluertal¦erpoq	V	–inngilaq
ullugissaa¦rpoq	V	–nngilaq
ulluinna¦q	N	–ap, –at
ulluinnarsiutit	N, pl.	-
ulluissaa¦rpoq	V	–nngilaq
ullukilliart¦orpoq	V	–unngilaq
ullukillisaa¦rpoq	V	–nngilaq
ullukillisaarut	N	–ip, –it
ullukillisaat	N	–ip, –it
ullukilli¦voq	V	–nngilaq
ullukinaa¦rpoq	V	–nngilaq
ullukinaarsi¦voq	V	–nngilaq
ullukinaar¦sivoq	V	{–inngilaq, –sinngilaq}
ullukinne¦q	N	–rup, –rit
ullukinnersiorne¦q	N	–rup, –rit
ullukinnersiornerit	N, pl.	-
ulluki¦ppoq	V	–nngilaq
ullukkut	N, pl.	-
ullulaa¦q	N	–p, –t
ullulerillaqqi¦ppoq	V	–nngilaq
ullulerisuu¦voq	V	–nngilaq
ulluleri¦voq	V	–nngilaq
ullulerne¦q	N	–rup, –rit
ullulersuine¦q	N	–rup, –rit
ullulersuisarne¦q	N	–rup, –rit
ulluliorfi¦k	N	–up, –it
ulluli¦orpoq	V	–unngilaq
ullulleerne¦q	N	–rup, –rit
ullull¦eerpoq	V	–iinngilaq
ulluminngort¦oq	N	–up, –ut
ullussa¦rpoq	V	–nngilaq
ullut	N, pl.	-
ullutaakkat	N, pl.	-
ullutaat	N	–ip, –it
ullutaat	N, pl.	-
ulluta¦rpoq	V	–nngilaq
ullutarsinnaatitaa¦voq	V	–nngilaq
ullutarsinnaa¦voq	V	–nngilaq
ulluu¦voq	V	–nngilaq
uloqqas¦oorpoq	V	–uunngilaq
uloqqa¦voq	V	–nngilaq
uloriag¦aa	V	–inngilaa
uloriagiunnaa¦rpaa	V	–nngilaa
ulorianaqaaq	V	(no generation)
ulorianarluinnart¦oq	N	–up, –ut
uloriana¦rpoq	V	–nngilaq
ulorianarsigaluttuinnarpoq	V	(no generation)
ulorianart¦oq	N	–up, –ut
ulorianartoqanngits¦oq	N	–up, –ut
ulorianartorsiungaarne¦q	N	–rup, –rit
ulorianartul¦ik	N	{–iup, –lip, –lup}, –lit
ulorianassu¦seq	N	–tsip, –tsit
uloria¦rpoq	V	–nngilaq
uloriarsinnaanngilaq	V	(no generation)
uloriarti¦ppaa	V	–nngilaa
uloriasaa¦rpaa	V	–nngilaa
uloria¦saarpaa	V	{–saanngilaa, –taanngilaa}
uloriasu¦ppoq	V	–nngilaq
uloriatsaa¦ppaa	V	–tinngilaa
uloriatsaassi¦voq	V	–nngilaq
ulornaasa¦q	N	–p, –t
ulorna¦q	N	–p, –t
ul¦orpoq	V	–unngilaq
ulorsu¦aq	N	–up, –it
ulorti¦ppaa	V	–nngilaa
ulortoorne¦q	N	–rup, –rit
ulu	N	–p, –t
uluaarsi¦voq	V	–nngilaq
uluagulli¦k	N	–up, –it
ulu¦ak	N	–ssap, –ssat
uluaki¦ppoq	V	–nngilaq
uluakkaa¦q	N	–p, –t
uluammi¦ppaa	V	–nngilaa
uluaqqortu¦voq	V	–nngilaq
uluatt¦ooq	N	–uup, –uut
uluers¦erpoq	V	–inngilaq
ulu¦gaq	N	–kkap, –kkat
ulugu¦ppaa	V	–tinngilaa
ulugussaa¦voq	V	–nngilaq
ulugutiti¦ppoq	V	–nngilaq
ulugut¦itippoq	V	{–itinngilaq, –sinngilaq}
uluis¦orpoq	V	–unngilaq
ulu¦k	N	–up, –it
ulukia¦q	N	–p, –t
ulukuttaat	N	–ip, –it
ulukuttaatikasi¦k	N	–up, –it
ulumaa¦t	N	{–ap, –tip}, {–tit, –vit}
ulungasoorti¦ppaa	V	–nngilaa
ulungasoortitsi¦voq	V	–nngilaq
ulungatitsi¦voq	V	–nngilaq
ulunga¦voq	V	–nngilaq
ulunnaasal¦ik	N	{–iup, –lip, –lup}, –lit
ulunna¦q	N	–ap, –at
ulu¦ppaa	V	–nngilaa
ulu¦ppoq	V	–nngilaq
ulussaa¦q	N	–p, –t
ulussa¦aq	V	–nngilaq
ulussaarpalu¦ppoq	V	–nngilaq
ulussaa¦rpoq	V	–nngilaq
ulussaarsu¦aq	N	–up, –it
ulussaarsuarpoq	V	(no generation)
ulussa¦q	N	–p, –t
Ulussart¦ooq	N	–uup, –uut
Ulussart¦ooq	Prop	–uup
uluta¦q	N	–p, –t
ulutiti¦ppoq	V	–nngilaq
ulutsikkumanngilaa	V	(no generation)
ulutsi¦ppaa	V	–nngilaa
ulutsitsi¦voq	V	–nngilaq
ulutta¦gaq	N	–kkap, –kkat
ulutta¦rpaa	V	–nngilaa
ulutt¦orpaa	V	–unngilaa
ulu¦ttorpaa	V	–ssunngilaa
uluttullaqqi¦ppoq	V	–nngilaq
uluttuu¦ppaa	V	–tinngilaa
uluusiit	N, pl.	-
umeeri¦voq	V	–nngilaq
um¦eerpoq	V	–iinngilaq
umeers¦erpoq	V	–inngilaq
umeersiutig¦aa	V	–inngilaa
umeralaarlua¦rpaa	V	–nngilaa
umeralaa¦rpaa	V	–nngilaa
umeralaa¦rpoq	V	–nngilaq
umeralaartuarpaa	V	(no generation)
umeram¦ineq	N	{–ernup, –inerup}, {–ernit, –inerit}
umeraminersu¦aq	N	–up, –it
umerluanngilaa	V	(no generation)
umerlu¦k	N	–up, –it
umerlutt¦ooq	N	–uup, –uut
umerluusa¦q	N	–p, –t
umerluusat	N, pl.	-
umerorlua¦rpaa	V	–nngilaa
umer¦orpaa	V	–unngilaa
umer¦orpoq	V	–unngilaq
um¦erpaa	V	–inngilaa
um¦erpoq	V	–inngilaq
umertuarpaa	V	(no generation)
umerualaa¦rpaa	V	–nngilaa
umerumisaa¦rpaa	V	–nngilaa
umiaaja¦rpoq	V	–nngilaq
umiaaqqi¦orpoq	V	–unngilaq
umiaarali¦orpoq	V	–unngilaq
umiaa¦raq	N	–qqap, –qqat
umiaarartaa¦rpoq	V	–nngilaq
umiaa¦rpoq	V	–nngilaq
umiaart¦orpoq	V	–unngilaq
umiaaru¦ppoq	V	–tinngilaq
umiaarutingaja¦ppoq	V	–nngilaq
umiaasaa¦raq	N	–qqap, –qqat
umiaasa¦q	N	–p, –t
umial¦ik	N	{–iup, –lip, –lup}, –lit
umiamii¦ppoq	V	–nngilaq
umia¦q	N	–p, –t
umiaqa¦rpoq	V	–nngilaq
umiari¦aq	N	–ssap, –ssat
umiarlu¦k	N	–up, –it
umiarlu¦ppoq	V	–nngilaq
umiarluusi¦orpoq	V	–unngilaq
umiarluu¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
umiarluut	N	–ip, –it
umiarpassuit	N, pl.	-
umiarsa¦rpoq	V	–nngilaq
umiarsuaa¦raq	N	–qqap, –qqat
umiarsuaarartaa¦rpoq	V	–nngilaq
umiarsuaa¦rpoq	V	–nngilaq
umiarsuaartorpalu¦ppoq	V	–nngilaq
umiarsuaart¦orpoq	V	–unngilaq
umiarsuaateqarfiit	N, pl.	-
umiarsuaatileqatigiiffi¦k	N	–up, –it
