Lexeme	WC	Flexion
kinguppa¦k	N	–ap, –at
kinguppanniut	N	–ip, –it
kinguppia¦rpoq	V	–nngilaq
kinguppiarti¦ppaa	V	–nngilaa
kingu¦ppoq	V	–nngilaq
kingusiinnakkut	N, pl.	-
kingusiinna¦q	N	–p, –t
kingusinaa¦rpaa	V	–nngilaa
kingusinaa¦rpoq	V	–nngilaq
kingusinaart¦oq	N	–up, –ut
kingusinaartuaanna¦rpoq	V	–nngilaq
kingusinnerpaa¦q	N	–p, –t
kingusinnerus¦oq	N	–up, –ut
kingusinnerusukkut	N, pl.	-
kingusinneru¦voq	V	–nngilaq
kingusippallaaqaaq	V	(no generation)
kingusi¦ppoq	V	–nngilaq
kingusiss¦oorpoq	V	–uunngilaq
kingusiss¦oq	N	–up, –ut
kingusi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
kingussimas¦oq	N	–up, –ut
kingussu¦aq	N	–up, –it
kinguu¦ppaa	V	–tinngilaa
kinguusa¦q	N	–p, –t
kingu¦voq	V	–nngilaq
kini	N	–p, –t
kinikkaluarsinnaavaa	V	(no generation)
kinima¦voq	V	–nngilaq
kiningaatsiarpoq	V	(no generation)
kininngits¦oq	N	–up, –ut
kiniorsa¦rpaa	V	–nngilaa
kinipas¦oq	N	–up, –ut
kinipasussa¦q	N	–p, –t
kinipa¦voq	V	–nngilaq
kini¦ppaa	V	–nngilaa
kini¦ppoq	V	–nngilaq
kinisaaru¦ppoq	V	–tinngilaq
kinisaa¦voq	V	–nngilaq
kinisa¦q	N	–p, –t
kinisi¦voq	V	–nngilaq
kinissu¦seq	N	–tsip, –tsit
kinitalaa¦rpoq	V	–nngilaq
kinitala¦ppoq	V	–nngilaq
kinitalatsi¦ppoq	V	–nngilaq
kinitalatt¦oq	N	–up, –ut
kinita¦q	N	–p, –t
kinitsine¦q	N	–rup, –rit
kinitsivi¦k	N	–up, –it
kinitsi¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
kinitsivissa¦q	N	–p, –t
kinitsi¦vissaq	N	{–ffissap, –vissap}, {–ffissat, –vissat}
kinitsi¦voq	V	–nngilaq
kini¦vaa	V	–nngilaa
kinnallaa¦voq	V	–nngilaq
kinnalla¦k	N	–ap, –at
kinne¦q	N	–rup, –rit
kinn¦erpoq	V	–inngilaq
kinnersu¦aq	N	–up, –it
kinnerta¦q	N	–p, –t
kinnertat	N, pl.	-
kinnga	N	–p, –t
ki¦nnga	Pron	–ssuma, {–kku, –kkua}
Kinngaat	N	–ip, –it
kinnga¦neq	N	{–nerup, –rnup}, {–nerit, –rnit}
kinnganik¦oq	N	–up, –ut
kinnganikut	N, pl.	-
kinngani¦ppoq	V	–nngilaq
kinnga¦q	N	–p, –t
kinng¦eq	N	–ip, –it
kinngers¦ooq	N	–uup, –uut
kinngini¦ppoq	V	–nngilaq
kinngort¦ooq	N	–uup, –uut
kinngujaa¦ppoq	V	–nngilaq
kinnguja¦voq	V	–nngilaq
kinngune¦q	N	–rup, –rit
kinngusaa¦rpoq	V	–nngilaq
kinngusaqattaallaqqi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
kinngusaqattaarne¦q	N	–rup, –rit
kinngusaqattaa¦rpoq	V	–nngilaq
kinngus¦oorpoq	V	–uunngilaq
kinngusoqa¦rpoq	V	–nngilaq
kinnguti¦ppaa	V	–nngilaa
kinngu¦voq	V	–nngilaq
kinnik¦oq	N	–up, –ut
kinnikut	N, pl.	-
kinninngortarne¦q	N	–rup, –rit
ki¦orpaa	V	–unngilaa
kipaalla¦ppaa	V	–nngilaa
kiper¦aaq	V	–inngilaq
kiperiffig¦aa	V	–inngilaa
kiperi¦ppoq	V	–nngilaq
kiperi¦voq	V	–nngilaq
kipikkaluttuinna¦rpoq	V	–nngilaq
kipilaa¦rpaa	V	–nngilaa
kipilerfig¦aa	V	–inngilaa
kipil¦erpoq	V	–inngilaq
kipilivi¦ppoq	V	–nngilaq
kipiluttorfiginnitt¦oq	N	–up, –ut
kipilutt¦orpoq	V	–unngilaq
kipiluttuna¦rpoq	V	–nngilaq
kipiluttunarsi¦voq	V	–nngilaq
kipiluttussutig¦aa	V	–inngilaa
kipiluttuutig¦aa	V	–inngilaa
kipiluttu¦voq	V	–nngilaq
kipinav¦eerpoq	V	–iinngilaq
kipineqanngits¦oq	N	–up, –ut
kipineqarne¦q	N	–rup, –rit
kipineqa¦rpoq	V	–nngilaq
kipinngunaqaaq	V	(no generation)
kipinngusaa¦rpoq	V	–nngilaq
kipinngutsa¦ppoq	V	–nngilaq
kipinngu¦voq	V	–nngilaq
kipi¦ppoq	V	–nngilaq
kipisaane¦q	N	–rup, –rit
kipisaa¦voq	V	–nngilaq
kipisagisa¦q	N	–p, –t
kipisane¦q	N	–rup, –rit
kipisa¦q	N	–p, –t
kipisaqaaq	V	(no generation)
kipisa¦voq	V	–nngilaq
kipisimas¦oq	N	–up, –ut
kipis¦imasoq	N	{–imasup, –simasup}, {–imasut, –simasut}
kipisine¦q	N	–rup, –rit
kipisitsine¦q	N	–rup, –rit
kipisitsi¦voq	V	–nngilaq
kipisi¦voq	V	–nngilaq
kipissaanngits¦oq	N	–up, –ut
kipissanngits¦oq	N	–up, –ut
kipisui¦ppoq	V	–nngilaq
kipisuits¦oq	N	–up, –ut
kipiti¦ppaa	V	–nngilaa
kipititaane¦q	N	–rup, –rit
kipititaas¦oq	N	–up, –ut
kipititsine¦q	N	–rup, –rit
kipititsis¦oq	N	–up, –ut
kipititsissut	N	–ip, –it
kipititsi¦voq	V	–nngilaq
kipitsaa¦rpoq	V	–nngilaq
kipitsa¦ppaa	V	–nngilaa
kipitsa¦ppoq	V	–nngilaq
kipitsat	N	–ip, –it
kipitsataa¦voq	V	–nngilaq
kipitsatig¦aa	V	–inngilaa
kipitsavig¦aa	V	–inngilaa
kipitsaviginni¦ppoq	V	–nngilaq
kipitsavi¦k	N	–up, –it
kipiui¦ppoq	V	–nngilaq
kipiuits¦oq	N	–up, –ut
kipi¦vaa	V	–nngilaa
kipi¦voq	V	–nngilaq
kippaakkiart¦orpaa	V	–unngilaa
kippaa¦ppaa	V	–tinngilaa
kippaari¦ppaa	V	–nngilaa
kippaari¦ppoq	V	–nngilaq
kippaariss¦oq	N	–up, –ut
kippaari¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
kippaaritsi¦ppoq	V	–nngilaq
kippaatt¦oorpaa	V	–uunngilaa
kippak¦oq	N	–up, –ut
kippaku	N	–p, –t
kippakullu¦k	N	–up, –it
kippakullunngorti¦ppaa	V	–nngilaa
kippakullunngortitsine¦q	N	–rup, –rit
kippakunna¦ppoq	V	–nngilaq
kippakuu¦voq	V	–nngilaq
kippa¦q	N	–p, –t
kippari	N	–p, –t
kipparilluinna¦rpoq	V	–nngilaq
kipparillu¦innarpoq	V	{–aannanngilaq, –innanngilaq}
kippari¦ppoq	V	–nngilaq
kipparissi¦voq	V	–nngilaq
kippariss¦oq	N	–up, –ut
kippari¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
kipparissort¦ooq	N	–uup, –uut
kippari¦ssortooq	N	{–ssortuup, –ttortuup}, {–ssortuut, –ttortuut}
kipparissortuu¦voq	V	–nngilaq
kipparluk¦oq	N	–up, –ut
kipparluku	N	–p, –t
kippa¦rpoq	V	–nngilaq
kipparsimaffi¦k	N	–up, –it
kipparsima¦voq	V	–nngilaq
kippart¦erpoq	V	–inngilaq
kipparteru¦ppaa	V	–tinngilaa
kippasippallaaqaaq	V	(no generation)
kippasi¦ppoq	V	–nngilaq
kippasissumii¦ppoq	V	–nngilaq
kippasi¦ssumiippoq	V	{–ssumiinngilaq, –ttumiinngilaq}
kippiveerulluinna¦rpoq	V	–nngilaq
kippiveerullu¦innarpoq	V	{–innanngilaq, –aannanngilaq}
kippiveeru¦ppoq	V	–tinngilaq
kippiveerutivi¦ppoq	V	–nngilaq
kippiveqanngilaq	V	(no generation)
kippivi¦k	N	–up, –it
ki¦ppoq	V	–nngilaq
kippunnaveersaa¦rpaa	V	–nngilaa
kippu¦ppaa	V	–tinngilaa
kippussi¦voq	V	–nngilaq
kipput	N	–ip, –it
kipputaa¦voq	V	–nngilaq
kipputig¦aa	V	–inngilaa
kipputinngilaa	V	(no generation)
kipputiui¦ppaa	V	–nngilaa
kipputtart¦oq	N	–up, –ut
kipukann¦erpoq	V	–inngilaq
kipukkiart¦orpoq	V	–unngilaq
kipungaa¦rpoq	V	–nngilaq
kipungaqaaq	V	(no generation)
kipungas¦oorpoq	V	–uunngilaq
kipunga¦voq	V	–nngilaq
kipu¦ppaa	V	–tinngilaa
kipu¦ppoq	V	–nngilaq
kipusaqattaa¦rpoq	V	–nngilaq
kipusa¦rpoq	V	–nngilaq
kipus¦oorpoq	V	–uunngilaq
kiputi¦ppaa	V	–nngilaa
kiput¦ippaa	V	{–itinngilaa, –sinngilaa}
kiputitt¦oorpaa	V	–uunngilaa
kiputtaart¦oq	N	–up, –ut
kipu¦ttaartoq	N	{–ssaartup, –ttaartup}, {–ssaartut, –ttaartut}
kiputtart¦oq	N	–up, –ut
kipu¦voq	V	–nngilaq
kisaa¦raq	N	–qqap, –qqat
kisaarartaa¦rpoq	V	–nngilaq
kisaas¦erpaa	V	–inngilaa
kisaa¦serpaa	V	{–sinngilaa, –tilinngilaa}
kisaasersimas¦oq	N	–up, –ut
kisaa¦sersimasoq	N	{–sersimasup, –tilersimasup}, {–sersimasut, –tilersimasut}
kisaasiu¦ppaa	V	–tinngilaa
kisaa¦siuppaa	V	{–siutinngilaa, –tiliutinngilaa}
kisaassilluart¦oq	N	–up, –ut
kisaat	N	–ip, –it
kisalia¦q	N	–p, –t
ki¦saq	N	–tsap, –tsat
kisaqqas¦oq	N	–up, –ut
kisaqqavi¦k	N	–up, –it
kisaqqa¦voq	V	–nngilaq
kisarfi¦k	N	–up, –it
kisarne¦q	N	–rup, –rit
kisa¦rpaa	V	–nngilaa
kisarpalla¦ppoq	V	–nngilaq
kisa¦rpallappoq	V	{–pallanngilaq, –rpallanngilaq}
kisa¦rpoq	V	–nngilaq
kisarsimaffi¦k	N	–up, –it
kisarsimas¦oq	N	–up, –ut
kisarsima¦voq	V	–nngilaq
kisarsu¦aq	N	–up, –it
kisartarfi¦k	N	–up, –it
kisarti¦ppaa	V	–nngilaa
kisartitsine¦q	N	–rup, –rit
kisartorpaa	V	(no generation)
kiseerfig¦aa	V	–inngilaa
kis¦eerpoq	V	–iinngilaq
kiseqqiine¦q	N	–rup, –rit
kiserliornart¦oq	N	–up, –ut
kiserliorne¦q	N	–rup, –rit
kiserliornia¦q	N	–p, –t
kiserli¦orpoq	V	–unngilaq
kiserliorsar¦aaq	V	–inngilaq
kiserliortaanna¦rpoq	V	–nngilaq
kiserliort¦oq	N	–up, –ut
kisermaajune¦q	N	–rup, –rit
kisermaaju¦voq	V	–nngilaq
kisermaannial¦erpaa	V	–inngilaa
kisermaa¦ppaa	V	–tinngilaa
kisermaa¦q	N	–p, –t
kisermaassaa¦voq	V	–nngilaq
kisermaassanngorti¦ppaa	V	–nngilaa
kisermaassa¦q	N	–p, –t
kisermaassine¦q	N	–rup, –rit
kisermaassinerit	N, pl.	-
kisermaassis¦oq	N	–up, –ut
kisermaassisuutitaane¦q	N	–rup, –rit
kisermaassi¦voq	V	–nngilaq
kisermaa¦voq	V	–nngilaq
kisermiu¦voq	V	–nngilaq
kiserngaa¦ppaa	V	–tinngilaa
kiserngoru¦ppoq	V	–tinngilaq
kiserngorussaa¦voq	V	–nngilaq
kiserngorutt¦oq	N	–up, –ut
kisianneerutissa¦q	N	–p, –t
kisianneqa¦rpoq	V	–nngilaq
kisiffig¦aa	V	–inngilaa
kisig¦aa	V	–inngilaa
kisigiunnaa¦rpaa	V	–nngilaa
kisiillisaa¦rpoq	V	–nngilaq
kisiillisa¦rpoq	V	–nngilaq
kisiilli¦voq	V	–nngilaq
kisii¦ppoq	V	–nngilaq
kisiits¦oq	N	–up, –ut
kisiits¦orpoq	V	–unngilaq
kisikkunnaa¦rpoq	V	–nngilaq
kisimiikkunnaa¦rpoq	V	–nngilaq
kisimiil¦erpoq	V	–inngilaq
kisimiinngisaanna¦rpoq	V	–nngilaq
kisimii¦ppoq	V	–nngilaq
kisimiitt¦oq	N	–up, –ut
kisimiivi¦ppoq	V	–nngilaq
kisinna¦rpoq	V	–nngilaq
kisinnart¦oq	N	–up, –ut
kisinneqanngits¦oq	N	–up, –ut
kisinneqarne¦q	N	–rup, –rit
kisinnerluine¦q	N	–rup, –rit
kisinngits¦oq	N	–up, –ut
kisinng¦orpoq	V	–unngilaq
kisinngoru¦ppaa	V	–tinngilaa
kisinngoru¦ppoq	V	–tinngilaq
kisi¦ppoq	V	–nngilaq
kisisat	N, pl.	-
kisissaanngitsut	N, pl.	-
kisi¦ssut	N, pl.	{–ssut, –ttut}
kisitassa¦q	N	–p, –t
kisi¦tseqqinneq	N	{–sseqqinnerup, –tseqqinnerup}, {–sseqqinnerit, –tseqqinnerit}
kisi¦tseqqissaarneq	N	{–sseqqissaarnerup, –tseqqissaarnerup}, {–sseqqissaarnerit, –tseqqissaarnerit}
kisitseriaa¦seq	N	–tsip, –tsit
kisi¦tseriaaseq	N	{–sseriaatsip, –ssiperiaatsip, –tseriaatsip, –tsiperiaatsip}, {–sseriaatsit, –ssiperiaatsit, –tseriaatsit, –tsiperiaatsit}
kisi¦tsillaqqippoq	V	{–ssillaqqinngilaq, –tsillaqqinngilaq}
kisitsillaqqi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
kisitsillaqqi¦ssorsuaq	N	{–ssorsuup, –ttorsuup}, {–ssorsuit, –ttorsuit}
kisi¦tsillaqqissuseq	N	{–ssillaqqissutsip, –tsillaqqissutsip}, {–ssillaqqissutsit, –tsillaqqissutsit}
kisitsilluarsinnaa¦voq	V	–nngilaq
kisitsine¦q	N	–rup, –rit
kisitsiniut	N	–ip, –it
kisitsiniutit	N, pl.	-
kisitsisaa¦seq	N	–tsip, –tsit
kisitsisili¦orpoq	V	–unngilaq
kisitsisi¦liorpoq	V	{–liunngilaq, –unngilaq}
kisitsisinnaane¦q	N	–rup, –rit
kisitsisinnaas¦oq	N	–up, –ut
kisitsisita¦q	N	–p, –t
kisitsissut	N	–ip, –it
kisitsissutee¦raq	N	–qqap, –qqat
kisitsi¦t	N	–sip, –sit
kisitsi¦voq	V	–nngilaq
kisittuarpoq	V	(no generation)
kissaal¦ik	N	{–iup, –lip, –lup}, –lit
kissaallag¦aa	V	–inngilaa
kissaalla¦k	N	–ap, –at
kissaalla¦ppoq	V	–nngilaq
kissaallatsi¦ppaa	V	–nngilaa
kissaallatt¦orpoq	V	–unngilaq
kissaallua¦rpaa	V	–nngilaa
kissaammerne¦q	N	–rup, –rit
kissaamm¦erpoq	V	–inngilaq
kissaammersi¦ppaa	V	–nngilaa
kissaammer¦sippaa	V	{–sinngilaa, –tinngilaa}
kissaammers¦oorpoq	V	–uunngilaq
kissaammias¦oq	N	–up, –ut
kissaane¦q	N	–rup, –rit
kissaanna¦rpoq	V	–nngilaq
kissaannerlu¦ppaa	V	–nngilaa
kissaa¦ppaa	V	–tinngilaa
kissaaqqi¦k	N	–up, –it
kissaaqqi¦ppoq	V	–nngilaq
kissaasa¦rpoq	V	–nngilaq
kissaassilluarne¦q	N	–rup, –rit
kissaassilluart¦oq	N	–up, –ut
kissaassi¦voq	V	–nngilaq
kissaat	N	–ip, –it
kissaataa¦voq	V	–nngilaq
kissaateqarne¦q	N	–rup, –rit
kissaateqa¦rpoq	V	–nngilaq
kissaatig¦aa	V	–inngilaa
kissaatigilluinna¦rpaa	V	–nngilaa
kissaatigillu¦innarpaa	V	{–aannanngilaa, –innanngilaa}
kissaatiginart¦oq	N	–up, –ut
kissaatigineqanngits¦oq	N	–up, –ut
kissa¦atigineqanngitsoq	N	{–atigineqanngitsup, –jutigineqanngitsup, –asigineqanngitsup}, {–atigineqanngitsut, –jutigineqanngitsut, –asigineqanngitsut}
kissa¦atigineqanngitsoq	N	{–atigineqanngitsup, –jutigineqanngitsup}, {–atigineqanngitsut, –jutigineqanngitsut}
kissaatiginngilaa	V	(no generation)
kissaatigisa¦q	N	–p, –t
kissaa¦tigisaq	N	{–sigisap, –tigisap}, {–sigisat, –tigisat}
kissaatigisaqarne¦q	N	–rup, –rit
kissaa¦tigisaqarneq	N	{–sigisaqarnerup, –tigisaqarnerup}, {–sigisaqarnerit, –tigisaqarnerit}
kissaatigisat	N, pl.	-
kissaa¦tigisat	N, pl.	{–sigisat, –tigisat}
kissaatigivi¦ppaa	V	–nngilaa
kissaatit	N, pl.	-
kissaatita¦q	N	–p, –t
kissaa¦voq	V	–nngilaq
kissagaane¦q	N	–rup, –rit
kissagaju¦ppoq	V	–nngilaq
kissaja¦voq	V	–nngilaq
kissakkiartorne¦q	N	–rup, –rit
kissakujulaarpoq	V	(no generation)
kissalaal¦erpoq	V	–inngilaq
kissalaa¦rpoq	V	–nngilaq
kissalaart¦oq	N	–up, –ut
kissalaassu¦seq	N	–tsip, –tsit
kissal¦ik	N	{–iup, –lip, –lup}, –lit
kissali¦voq	V	–nngilaq
kissallua¦rpoq	V	–nngilaq
kissannert¦ooq	N	–uup, –uut
kissannertoorsu¦aq	N	–up, –it
kissanniaasaa¦rpoq	V	–nngilaq
kissa¦ppoq	V	–nngilaq
kissa¦q	N	–p, –t
kissariaanna¦q	N	–ap, –at
kissarlua¦rpoq	V	–nngilaq
kissarneerunne¦q	N	–rup, –rit
kissarne¦q	N	–rup, –rit
kissarneqanngits¦oq	N	–up, –ut
kissarneqarne¦q	N	–rup, –rit
kissarneqa¦rpoq	V	–nngilaq
kissarnerlu¦ppoq	V	–nngilaq
kissarnersi¦orpaa	V	–unngilaa
kissarnersi¦orpoq	V	–unngilaq
kissarnersiuine¦q	N	–rup, –rit
kissarnersiui¦voq	V	–nngilaq
kissarnersiut	N	–ip, –it
kissarnertoqaaq	V	(no generation)
kissarnerulerne¦q	N	–rup, –rit
kissarnikillisaat	N	–ip, –it
kissarniut	N	–ip, –it
kissa¦rpaa	V	–nngilaa
kissarpallaart¦oq	N	–up, –ut
kissa¦rpoq	V	–nngilaq
kissars¦orpaa	V	–unngilaa
kissars¦orpoq	V	–unngilaq
kissar¦sorpoq	V	{–sunngilaq, –tunngilaq}
kissarsuu¦serivoq	V	{–serinngilaq, –tilerinngilaq}
kissarsuussu¦aq	N	–up, –it
kissarsuut	N	–ip, –it
kissarsuuteqarfi¦k	N	–up, –it
kissarsuutipalaa¦q	N	–p, –t
kissarti¦ppoq	V	–nngilaq
kissart¦oq	N	–up, –ut
kissartort¦orpoq	V	–unngilaq
kissartor¦torpoq	V	{–sunngilaq, –tunngilaq}
kissartorujussu¦aq	N	–up, –it
kissartuli¦orpoq	V	–unngilaq
kissartuli¦voq	V	–nngilaq
kissarull¦erpoq	V	–inngilaq
kissarullersi¦ppaa	V	–nngilaa
kissarulliu¦ppaa	V	–tinngilaa
kissarulungaart¦oq	N	–up, –ut
kissarulu¦ppoq	V	–nngilaq
kissarulutsi¦ppoq	V	–nngilaq
kissaruluttuinnaa¦voq	V	–nngilaq
kissassaa¦serpaa	V	{–sinngilaa, –tilinngilaa}
kissassaat	N	–ip, –it
kissassaa¦voq	V	–nngilaq
kissassari¦ppoq	V	–nngilaq
kissassa¦rpaa	V	–nngilaa
kissasseria¦rpoq	V	–nngilaq
kissasserii¦ppoq	V	–nngilaq
kissass¦erpaa	V	–inngilaa
kissass¦erpoq	V	–inngilaq
kissassu¦seq	N	–tsip, –tsit
kissatseriaat	N	–ip, –it
kissatsikkaluttuinnarpoq	V	(no generation)
kissatsikkiartorne¦q	N	–rup, –rit
kissatsi¦ppaa	V	–nngilaa
kissatsi¦ppoq	V	–nngilaq
kissatsitsine¦q	N	–rup, –rit
kissattaane¦q	N	–rup, –rit
kissattaas¦erpaa	V	–inngilaa
kissattaa¦serpaa	V	{–sinngilaa, –tilinngilaa}
kissattaasii¦voq	V	–nngilaq
kissattaa¦siivoq	V	{–siinngilaq, –tiliinngilaq}
kissattaat	N	–ip, –it
kissattaa¦voq	V	–nngilaq
kissatta¦rpaa	V	–nngilaa
kissattartinne¦q	N	–rup, –rit
kissattoorne¦q	N	–rup, –rit
kissatt¦oorpoq	V	–uunngilaq
kissavaasaa¦raq	N	–qqap, –qqat
kissavaasa¦q	N	–p, –t
kissaviarsu¦gaq	N	–kkap, –kkat
kissaviarsu¦k	N	–up, –it
kissavi¦k	N	–up, –it
kissavinngu¦aq	N	–up, –it
kissa¦voq	V	–nngilaq
kiss¦erpaa	V	–inngilaa
kissertaa¦rpoq	V	–nngilaq
kissi	N	–p, –t
kissiaa¦voq	V	–nngilaq
kissia¦q	N	–p, –t
kissima¦voq	V	–nngilaq
kissuaasa¦q	N	–p, –t
kissugaasa¦q	N	–p, –t
kissu¦gaq	N	–kkap, –kkat
kissumiaa¦voq	V	–nngilaq
kissumi¦aq	N	–ssap, –ssat
kissumia¦rpaa	V	–nngilaa
kissumia¦rpoq	V	–nngilaq
kissumiartaanna¦rpaa	V	–nngilaa
kissumiartuarpaa	V	(no generation)
kissumiss¦erpaa	V	–inngilaa
kissumissiu¦ppaa	V	–tinngilaa
kissumissiussi¦voq	V	–nngilaq
kisuarianngilaq	V	(no generation)
kisuaria¦rpoq	V	–nngilaq
kisua¦rpoq	V	–nngilaq
kisui¦voq	V	–nngilaq
kisunnerpoq	V	(no generation)
kisu¦ppaa	V	–nngilaa
kitaaju¦voq	V	–nngilaq
kitaamioq	N	(no generation)
kitaamiu	N	–p, –t
kitaanii¦ppoq	V	–nngilaq
kitaaniitt¦oq	N	–up, –ut
kitaanuka¦rpoq	V	–nngilaq
kitaa¦ppaa	V	–tinngilaa
kitaasi¦orpoq	V	–unngilaq
kitaassi¦voq	V	–nngilaq
kitaatsi¦voq	V	–nngilaq
kitang¦erpaa	V	–inngilaa
kitangersima¦vaa	V	–nngilaa
kitangers¦orpaa	V	–unngilaa
kitangii¦voq	V	–nngilaq
kitangiu¦ppoq	V	–tinngilaq
kit¦e	N	–ip, –it
kitigaa¦ppaa	V	–tinngilaa
kitigaas¦erpaa	V	–inngilaa
kitigaa¦serpaa	V	{–sinngilaa, –tilinngilaa}
kitigaa¦serpaa	V	–tilinngilaa
kitigaassaa¦rpaa	V	–nngilaa
kitigaassaa¦rpoq	V	–nngilaq
kitigaassimas¦oq	N	–up, –ut
kitigaat	N	–ip, –it
kitigaataa¦voq	V	–nngilaq
kitiga¦rpaa	V	–nngilaa
kitiga¦rpoq	V	–nngilaq
kiti¦k	N	–up, –it
kitikann¦eq	N	–ip, –it
kitsarli¦orpoq	V	–unngilaq
kitseqa¦rpoq	V	–nngilaq
kitseriffi¦k	N	–up, –it
kitserii¦gaq	N	–kkap, –kkat
kitseriikkat	N, pl.	-
kitserivi¦k	N	–up, –it
kitseri¦voq	V	–nngilaq
kitserluine¦q	N	–rup, –rit
kitserlui¦voq	V	–nngilaq
kits¦erpaa	V	–inngilaa
kitserut	N	–ip, –it
kitsi	N	–p, –t
kitsigaane¦q	N	–rup, –rit
kitsi¦gaq	N	–kkap, –kkat
kitsili¦orpoq	V	–unngilaq
kitsimaqusers¦orpoq	V	–unngilaq
kitsimaqu¦sersorpoq	V	{–sersunngilaq, –tilersunngilaq}
kitsimaqut	N	–ip, –it
kitsimassu¦seq	N	–tsip, –tsit
kitsima¦voq	V	–nngilaq
kitsinaaqqu¦ppaa	V	–tinngilaa
kitsinaa¦rpaa	V	–nngilaa
kitsinaa¦rpoq	V	–nngilaq
kitsini¦ppoq	V	–nngilaq
kitsinne¦q	N	–rup, –rit
kit¦sinneq	N	{–innerup, –sinnerup}, {–innerit, –sinnerit}
kitsinnerpaa¦q	N	–p, –t
kit¦sinnerpaaq	N	{–innerpaap, –sinnerpaap}, {–innerpaat, –sinnerpaat}
kitsinnersaat	N	–ip, –it
kit¦sinnersaat	N	{–innersaatip, –sinnersaatip}, {–innersaatit, –sinnersaatit}
kitsinnersaa¦voq	V	–nngilaq
kit¦sinnersaavoq	V	{–innersaanngilaq, –sinnersaanngilaq}
kitsinngit	N, pl.	-
kitsippallaaqaaq	V	(no generation)
kitsi¦ppoq	V	–nngilaq
kitsiss¦oq	N	–up, –ut
kitsi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
Kitsissuarsuit	N, pl.	-
Kitsi¦ssuarsuit	N, pl.	{–ssuarsuit, –ttuarsuit}
Kitsissuarsunnuka¦rpoq	V	–nngilaq
Kitsi¦ssuarsunnukarpoq	V	{–ssuarsunnukanngilaq, –ttuarsunnukanngilaq}
Kitsissut	N, pl.	-
Kitsi¦ssut	N, pl.	{–ssut, –ttut}
kitsiteri¦voq	V	–nngilaq
kitsit¦erpaa	V	–inngilaa
kits¦oq	N	–up, –ut
kitsuma¦voq	V	–nngilaq
kitsu¦ppoq	V	–nngilaq
kitsutt¦oq	N	–up, –ut
kittaari¦voq	V	–nngilaq
kittaarlua¦rpaa	V	–nngilaa
kittaa¦rpaa	V	–nngilaa
kitta¦q	N	–p, –t
kittat	N, pl.	-
kitt¦oq	N	–up, –ut
kittoqqa¦q	N	–p, –t
kittoraa¦ppoq	V	–tinngilaq
kittoraat	N	–ip, –it
kittoraatee¦raq	N	–qqap, –qqat
kittoraa¦vaa	V	–nngilaa
kittoraa¦voq	V	–nngilaq
kittora¦rpaa	V	–nngilaa
kittora¦rpoq	V	–nngilaq
kittorarsima¦voq	V	–nngilaq
kittorartaa¦rpoq	V	–nngilaq
kittorart¦oorpoq	V	–uunngilaq
kiuners¦oq	N	–up, –ut
kiuners¦oq	N	–ut
kiuner¦soq	N	{–sup, –tup}, {–sut, –tut}
kiveqqajua¦rpoq	V	–nngilaq
kiveqqa¦voq	V	–nngilaq
kiv¦erpaa	V	–inngilaa
kiversaa¦voq	V	–nngilaq
kiversa¦q	N	–p, –t
kiversarpaa	V	(no generation)
kiversarti¦ppaa	V	–nngilaa
kiversimas¦oq	N	–up, –ut
kiviart¦orpoq	V	–unngilaq
kivigaluttuaqaaq	V	(no generation)
kiviisart¦oq	N	–up, –ut
kiviisartuu¦voq	V	–nngilaq
kivii¦voq	V	–nngilaq
kivikka¦rpoq	V	–nngilaq
kivikkavi¦ppoq	V	–nngilaq
kivikkiart¦orpaa	V	–unngilaa
kivil¦erpoq	V	–inngilaq
kivilers¦oq	N	–up, –ut
kiviler¦soq	N	{–sup, –tup}, {–sut, –tut}
kivine¦q	N	–rup, –rit
kivingavallaa¦rpoq	V	–nngilaq
kivinga¦voq	V	–nngilaq
kivinik¦oq	N	–up, –ut
kivinti	N	(no generation)
kivioraasitsi¦voq	V	–nngilaq
kivi¦ppaa	V	–nngilaa
kivippallassavaa	V	(no generation)
kivi¦ppoq	V	–nngilaq
kivisimas¦oq	N	–up, –ut
kivis¦imasoq	N	{–imasup, –simasup}, {–imasut, –simasut}
kivisima¦voq	V	–nngilaq
kivis¦imavoq	V	–simanngilaq
kivisinnaanngits¦oq	N	–up, –ut
kivisi¦ppaa	V	–nngilaa
kivi¦sippaa	V	{–sinngilaa, –tinngilaa}
kivisita¦q	N	–p, –t
kivi¦sitaq	N	{–sitap, –titap}, {–sitat, –titat}
kivisi¦vaa	V	–nngilaa
kivis¦oorpoq	V	–uunngilaq
kivis¦oq	N	–up, –ut
kivissat	N, pl.	-
kivissima¦vaa	V	–nngilaa
kivisussanngort¦oq	N	–up, –ut
kivits¦erpaa	V	–inngilaa
kivitsine¦q	N	–rup, –rit
kivitsiniut	N	–ip, –it
kivitsi¦ppoq	V	–nngilaq
kivitsisig¦aa	V	–inngilaa
kivitsi¦t	N	–sip, –sit
kivitsi¦voq	V	–nngilaq
